attribution_path_id,conversion_event_id,known_user_id,campaign_id,first_touch_channel,last_touch_channel,multi_touch_path,conversion_lag_hours,identity_resolution_dependency_count
attr_00002841,evt_000023917,ku_001218,cmp_031,paid_search,retargeting,paid_search>retargeting>conversion,153,1
attr_00002842,evt_000023942,ku_019501,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,154,2
attr_00002843,evt_000023955,ku_001355,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,155,3
attr_00002844,evt_000023963,ku_007085,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,156,4
attr_00002845,evt_000023976,ku_002270,cmp_026,social,retargeting,social>retargeting>conversion,157,1
attr_00002846,evt_000023986,ku_007507,cmp_018,paid_search,retargeting,paid_search>retargeting>conversion,158,2
attr_00002847,evt_000023989,ku_009847,cmp_011,affiliate,retargeting,affiliate>retargeting>conversion,159,3
attr_00002848,evt_000023994,ku_018471,cmp_029,direct,direct,direct>conversion,160,4
attr_00002849,evt_000024014,ku_014754,cmp_039,direct,direct,direct>conversion,161,1
attr_00002850,evt_000024015,ku_008770,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,162,2
attr_00002851,evt_000024019,ku_010454,cmp_002,social,retargeting,social>retargeting>conversion,163,3
attr_00002852,evt_000024022,ku_011410,cmp_025,organic,retargeting,organic>retargeting>conversion,164,4
attr_00002853,evt_000024027,ku_010679,cmp_010,social,retargeting,social>retargeting>conversion,165,1
attr_00002854,evt_000024063,ku_010547,cmp_007,direct,direct,direct>conversion,166,2
attr_00002855,evt_000024065,ku_005599,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,167,3
attr_00002856,evt_000024074,ku_001845,cmp_005,paid_search,retargeting,paid_search>retargeting>conversion,168,4
attr_00002857,evt_000024078,ku_000364,cmp_001,affiliate,retargeting,affiliate>retargeting>conversion,1,1
attr_00002858,evt_000024112,ku_004584,cmp_024,direct,direct,direct>conversion,2,2
attr_00002859,evt_000024114,ku_016895,cmp_014,direct,direct,direct>conversion,3,3
attr_00002860,evt_000024115,ku_012581,cmp_040,social,retargeting,social>retargeting>conversion,4,4
attr_00002861,evt_000024119,ku_019125,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,5,1
attr_00002862,evt_000024123,ku_018342,cmp_039,social,retargeting,social>retargeting>conversion,6,2
attr_00002863,evt_000024130,ku_017502,cmp_029,social,retargeting,social>retargeting>conversion,7,3
attr_00002864,evt_000024131,ku_011710,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,8,4
attr_00002865,evt_000024147,ku_005554,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,9,1
attr_00002866,evt_000024150,ku_012760,cmp_035,direct,direct,direct>conversion,10,2
attr_00002867,evt_000024160,ku_018202,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,11,3
attr_00002868,evt_000024163,ku_014482,cmp_040,direct,direct,direct>conversion,12,4
attr_00002869,evt_000024171,ku_003889,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,13,1
attr_00002870,evt_000024182,ku_005519,cmp_005,social,retargeting,social>retargeting>conversion,14,2
attr_00002871,evt_000024196,ku_009684,cmp_017,organic,retargeting,organic>retargeting>conversion,15,3
attr_00002872,evt_000024215,ku_004953,cmp_019,affiliate,retargeting,affiliate>retargeting>conversion,16,4
attr_00002873,evt_000024232,ku_012949,cmp_031,organic,retargeting,organic>retargeting>conversion,17,1
attr_00002874,evt_000024239,ku_014006,cmp_031,social,retargeting,social>retargeting>conversion,18,2
attr_00002875,evt_000024242,ku_017644,cmp_020,social,retargeting,social>retargeting>conversion,19,3
attr_00002876,evt_000024252,ku_016809,cmp_033,direct,direct,direct>conversion,20,4
attr_00002877,evt_000024258,ku_010135,cmp_007,paid_search,retargeting,paid_search>retargeting>conversion,21,1
attr_00002878,evt_000024262,ku_003882,cmp_011,direct,direct,direct>conversion,22,2
attr_00002879,evt_000024268,ku_006691,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,23,3
attr_00002880,evt_000024298,ku_016279,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,24,4
attr_00002881,evt_000024308,ku_019374,cmp_029,social,retargeting,social>retargeting>conversion,25,1
attr_00002882,evt_000024313,ku_014193,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,26,2
attr_00002883,evt_000024328,ku_005995,cmp_023,direct,direct,direct>conversion,27,3
attr_00002884,evt_000024352,ku_014870,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,28,4
attr_00002885,evt_000024357,ku_007768,cmp_040,paid_search,retargeting,paid_search>retargeting>conversion,29,1
attr_00002886,evt_000024359,ku_000857,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,30,2
attr_00002887,evt_000024361,ku_000043,cmp_016,organic,retargeting,organic>retargeting>conversion,31,3
attr_00002888,evt_000024382,ku_016111,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,32,4
attr_00002889,evt_000024385,ku_010848,cmp_014,paid_search,retargeting,paid_search>retargeting>conversion,33,1
attr_00002890,evt_000024394,ku_017014,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,34,2
attr_00002891,evt_000024398,ku_011382,cmp_005,paid_search,retargeting,paid_search>retargeting>conversion,35,3
attr_00002892,evt_000024399,ku_002362,cmp_024,organic,retargeting,organic>retargeting>conversion,36,4
attr_00002893,evt_000024406,ku_010696,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,37,1
attr_00002894,evt_000024409,ku_016086,cmp_030,paid_search,retargeting,paid_search>retargeting>conversion,38,2
attr_00002895,evt_000024420,ku_012820,cmp_024,organic,retargeting,organic>retargeting>conversion,39,3
attr_00002896,evt_000024425,ku_002797,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,40,4
attr_00002897,evt_000024427,ku_010052,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,41,1
attr_00002898,evt_000024440,ku_011456,cmp_026,organic,retargeting,organic>retargeting>conversion,42,2
attr_00002899,evt_000024441,ku_017977,cmp_031,affiliate,retargeting,affiliate>retargeting>conversion,43,3
attr_00002900,evt_000024453,ku_001654,cmp_033,direct,direct,direct>conversion,44,4
attr_00002901,evt_000024502,ku_016299,cmp_011,direct,direct,direct>conversion,45,1
attr_00002902,evt_000024504,ku_004471,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,46,2
attr_00002903,evt_000024520,ku_003062,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,47,3
attr_00002904,evt_000024533,ku_002859,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,48,4
attr_00002905,evt_000024544,ku_008740,cmp_033,affiliate,retargeting,affiliate>retargeting>conversion,49,1
attr_00002906,evt_000024551,ku_004702,cmp_009,social,retargeting,social>retargeting>conversion,50,2
attr_00002907,evt_000024572,ku_000515,cmp_034,direct,direct,direct>conversion,51,3
attr_00002908,evt_000024578,ku_019017,cmp_018,social,retargeting,social>retargeting>conversion,52,4
attr_00002909,evt_000024579,ku_008736,cmp_024,paid_search,retargeting,paid_search>retargeting>conversion,53,1
attr_00002910,evt_000024585,ku_008761,cmp_016,organic,retargeting,organic>retargeting>conversion,54,2
attr_00002911,evt_000024598,ku_013785,cmp_037,direct,direct,direct>conversion,55,3
attr_00002912,evt_000024600,ku_001843,cmp_030,organic,retargeting,organic>retargeting>conversion,56,4
attr_00002913,evt_000024603,ku_005603,cmp_008,social,retargeting,social>retargeting>conversion,57,1
attr_00002914,evt_000024612,ku_010939,cmp_020,affiliate,retargeting,affiliate>retargeting>conversion,58,2
attr_00002915,evt_000024617,ku_006636,cmp_031,organic,retargeting,organic>retargeting>conversion,59,3
attr_00002916,evt_000024625,ku_018485,cmp_019,social,retargeting,social>retargeting>conversion,60,4
attr_00002917,evt_000024636,ku_007269,cmp_010,social,retargeting,social>retargeting>conversion,61,1
attr_00002918,evt_000024644,ku_019253,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,62,2
attr_00002919,evt_000024657,ku_015768,cmp_032,paid_search,retargeting,paid_search>retargeting>conversion,63,3
attr_00002920,evt_000024659,ku_002575,cmp_032,social,retargeting,social>retargeting>conversion,64,4
attr_00002921,evt_000024664,ku_004931,cmp_020,social,retargeting,social>retargeting>conversion,65,1
attr_00002922,evt_000024675,ku_019558,cmp_020,direct,direct,direct>conversion,66,2
attr_00002923,evt_000024690,ku_015155,cmp_033,organic,retargeting,organic>retargeting>conversion,67,3
attr_00002924,evt_000024692,ku_019899,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,68,4
attr_00002925,evt_000024704,ku_014308,cmp_010,organic,retargeting,organic>retargeting>conversion,69,1
attr_00002926,evt_000024733,ku_018694,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,70,2
attr_00002927,evt_000024752,ku_005942,cmp_031,direct,direct,direct>conversion,71,3
attr_00002928,evt_000024755,ku_012810,cmp_008,organic,retargeting,organic>retargeting>conversion,72,4
attr_00002929,evt_000024757,ku_018824,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,73,1
attr_00002930,evt_000024762,ku_002948,cmp_011,direct,direct,direct>conversion,74,2
attr_00002931,evt_000024763,ku_016120,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,75,3
attr_00002932,evt_000024767,ku_013981,cmp_039,direct,direct,direct>conversion,76,4
attr_00002933,evt_000024778,ku_001663,cmp_030,organic,retargeting,organic>retargeting>conversion,77,1
attr_00002934,evt_000024786,ku_006460,cmp_033,direct,direct,direct>conversion,78,2
attr_00002935,evt_000024809,ku_017666,cmp_020,direct,direct,direct>conversion,79,3
attr_00002936,evt_000024825,ku_004546,cmp_014,paid_search,retargeting,paid_search>retargeting>conversion,80,4
attr_00002937,evt_000024837,ku_015036,cmp_028,direct,direct,direct>conversion,81,1
attr_00002938,evt_000024847,ku_016643,cmp_019,organic,retargeting,organic>retargeting>conversion,82,2
attr_00002939,evt_000024857,ku_018656,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,83,3
attr_00002940,evt_000024878,ku_002912,cmp_017,paid_search,retargeting,paid_search>retargeting>conversion,84,4
attr_00002941,evt_000024887,ku_010317,cmp_010,organic,retargeting,organic>retargeting>conversion,85,1
attr_00002942,evt_000024894,ku_003686,cmp_039,direct,direct,direct>conversion,86,2
attr_00002943,evt_000024897,ku_010929,cmp_012,social,retargeting,social>retargeting>conversion,87,3
attr_00002944,evt_000024930,ku_000439,cmp_004,social,retargeting,social>retargeting>conversion,88,4
attr_00002945,evt_000024950,ku_018657,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,89,1
attr_00002946,evt_000024951,ku_018936,cmp_026,organic,retargeting,organic>retargeting>conversion,90,2
attr_00002947,evt_000024957,ku_019460,cmp_036,organic,retargeting,organic>retargeting>conversion,91,3
attr_00002948,evt_000024963,ku_004515,cmp_003,social,retargeting,social>retargeting>conversion,92,4
attr_00002949,evt_000024974,ku_006002,cmp_003,direct,direct,direct>conversion,93,1
attr_00002950,evt_000024988,ku_019214,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,94,2
attr_00002951,evt_000024998,ku_003388,cmp_018,affiliate,retargeting,affiliate>retargeting>conversion,95,3
attr_00002952,evt_000025001,ku_000194,cmp_014,paid_search,retargeting,paid_search>retargeting>conversion,96,4
attr_00002953,evt_000025003,ku_012916,cmp_032,direct,direct,direct>conversion,97,1
attr_00002954,evt_000025007,ku_011253,cmp_040,social,retargeting,social>retargeting>conversion,98,2
attr_00002955,evt_000025013,ku_003092,cmp_038,direct,direct,direct>conversion,99,3
attr_00002956,evt_000025015,ku_015444,cmp_021,organic,retargeting,organic>retargeting>conversion,100,4
attr_00002957,evt_000025021,ku_014658,cmp_008,social,retargeting,social>retargeting>conversion,101,1
attr_00002958,evt_000025030,ku_002482,cmp_033,paid_search,retargeting,paid_search>retargeting>conversion,102,2
attr_00002959,evt_000025041,ku_005415,cmp_032,direct,direct,direct>conversion,103,3
attr_00002960,evt_000025044,ku_011565,cmp_015,social,retargeting,social>retargeting>conversion,104,4
attr_00002961,evt_000025064,ku_006560,cmp_028,social,retargeting,social>retargeting>conversion,105,1
attr_00002962,evt_000025068,ku_016473,cmp_021,direct,direct,direct>conversion,106,2
attr_00002963,evt_000025070,ku_001214,cmp_015,social,retargeting,social>retargeting>conversion,107,3
attr_00002964,evt_000025082,ku_019306,cmp_022,direct,direct,direct>conversion,108,4
attr_00002965,evt_000025086,ku_006646,cmp_038,direct,direct,direct>conversion,109,1
attr_00002966,evt_000025090,ku_018580,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,110,2
attr_00002967,evt_000025091,ku_009333,cmp_013,paid_search,retargeting,paid_search>retargeting>conversion,111,3
attr_00002968,evt_000025092,ku_000170,cmp_031,direct,direct,direct>conversion,112,4
attr_00002969,evt_000025094,ku_016886,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,113,1
attr_00002970,evt_000025097,ku_006992,cmp_009,direct,direct,direct>conversion,114,2
attr_00002971,evt_000025098,ku_007803,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,115,3
attr_00002972,evt_000025101,ku_001356,cmp_012,organic,retargeting,organic>retargeting>conversion,116,4
attr_00002973,evt_000025104,ku_007196,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,117,1
attr_00002974,evt_000025114,ku_010854,cmp_016,organic,retargeting,organic>retargeting>conversion,118,2
attr_00002975,evt_000025123,ku_009798,cmp_001,organic,retargeting,organic>retargeting>conversion,119,3
attr_00002976,evt_000025141,ku_012695,cmp_013,direct,direct,direct>conversion,120,4
attr_00002977,evt_000025148,ku_019738,cmp_009,organic,retargeting,organic>retargeting>conversion,121,1
attr_00002978,evt_000025156,ku_011184,cmp_008,social,retargeting,social>retargeting>conversion,122,2
attr_00002979,evt_000025168,ku_004568,cmp_013,direct,direct,direct>conversion,123,3
attr_00002980,evt_000025172,ku_015949,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,124,4
attr_00002981,evt_000025173,ku_002101,cmp_033,affiliate,retargeting,affiliate>retargeting>conversion,125,1
attr_00002982,evt_000025175,ku_018717,cmp_030,affiliate,retargeting,affiliate>retargeting>conversion,126,2
attr_00002983,evt_000025187,ku_007539,cmp_007,direct,direct,direct>conversion,127,3
attr_00002984,evt_000025191,ku_000455,cmp_009,affiliate,retargeting,affiliate>retargeting>conversion,128,4
attr_00002985,evt_000025193,ku_011644,cmp_009,social,retargeting,social>retargeting>conversion,129,1
attr_00002986,evt_000025200,ku_003913,cmp_003,organic,retargeting,organic>retargeting>conversion,130,2
attr_00002987,evt_000025201,ku_018989,cmp_024,social,retargeting,social>retargeting>conversion,131,3
attr_00002988,evt_000025207,ku_004409,cmp_002,social,retargeting,social>retargeting>conversion,132,4
attr_00002989,evt_000025215,ku_007163,cmp_014,organic,retargeting,organic>retargeting>conversion,133,1
attr_00002990,evt_000025235,ku_018558,cmp_032,social,retargeting,social>retargeting>conversion,134,2
attr_00002991,evt_000025254,ku_001085,cmp_029,organic,retargeting,organic>retargeting>conversion,135,3
attr_00002992,evt_000025263,ku_009362,cmp_026,social,retargeting,social>retargeting>conversion,136,4
attr_00002993,evt_000025277,ku_005932,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,137,1
attr_00002994,evt_000025284,ku_011569,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,138,2
attr_00002995,evt_000025288,ku_007347,cmp_032,affiliate,retargeting,affiliate>retargeting>conversion,139,3
attr_00002996,evt_000025293,ku_014617,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,140,4
attr_00002997,evt_000025301,ku_010067,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,141,1
attr_00002998,evt_000025313,ku_005981,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,142,2
attr_00002999,evt_000025330,ku_010361,cmp_010,affiliate,retargeting,affiliate>retargeting>conversion,143,3
attr_00003000,evt_000025345,ku_000010,cmp_035,organic,retargeting,organic>retargeting>conversion,144,4
attr_00003001,evt_000025351,ku_016397,cmp_030,organic,retargeting,organic>retargeting>conversion,145,1
attr_00003002,evt_000025355,ku_002028,cmp_016,social,retargeting,social>retargeting>conversion,146,2
attr_00003003,evt_000025369,ku_013608,cmp_004,organic,retargeting,organic>retargeting>conversion,147,3
attr_00003004,evt_000025371,ku_017631,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,148,4
attr_00003005,evt_000025378,ku_001325,cmp_030,paid_search,retargeting,paid_search>retargeting>conversion,149,1
attr_00003006,evt_000025380,ku_017153,cmp_006,paid_search,retargeting,paid_search>retargeting>conversion,150,2
attr_00003007,evt_000025391,ku_010298,cmp_029,direct,direct,direct>conversion,151,3
attr_00003008,evt_000025395,ku_014561,cmp_003,paid_search,retargeting,paid_search>retargeting>conversion,152,4
attr_00003009,evt_000025396,ku_000024,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,153,1
