real_identity_id,anonymous_user_id,first_seen_at,source_channel,cookie_reset_flag
rid_003406,au_007410,2024-12-17 07:21:00,affiliate,False
rid_016019,au_007411,2024-12-17 07:30:00,affiliate,False
rid_007583,au_007412,2024-12-17 07:39:00,organic,False
rid_003058,au_007413,2024-12-17 07:48:00,organic,False
rid_002797,au_007414,2024-12-17 07:57:00,organic,True
rid_016098,au_007415,2024-12-17 08:06:00,organic,False
rid_009462,au_007416,2024-12-17 08:15:00,direct,False
rid_008843,au_007417,2024-12-17 08:24:00,paid_search,False
rid_007286,au_007418,2024-12-17 08:33:00,direct,False
rid_001892,au_007419,2024-12-17 08:42:00,paid_search,False
rid_019843,au_007420,2024-12-17 08:51:00,affiliate,False
rid_004335,au_007421,2024-12-17 09:00:00,social,False
rid_007775,au_007422,2024-12-17 09:09:00,paid_search,False
rid_016510,au_007423,2024-12-17 09:18:00,paid_search,False
rid_001001,au_007424,2024-12-17 09:27:00,social,False
rid_011746,au_007425,2024-12-17 09:36:00,paid_search,False
rid_010410,au_007426,2024-12-17 09:45:00,paid_search,False
rid_014413,au_007427,2024-12-17 09:54:00,social,False
rid_018144,au_007428,2024-12-17 10:03:00,social,False
rid_001968,au_007429,2024-12-17 10:12:00,organic,False
rid_007390,au_007430,2024-12-17 10:21:00,affiliate,False
rid_007276,au_007431,2024-12-17 10:30:00,paid_search,False
rid_016370,au_007432,2024-12-17 10:39:00,social,False
rid_009058,au_007433,2024-12-17 10:48:00,social,True
rid_008335,au_007434,2024-12-17 10:57:00,social,False
rid_005433,au_007435,2024-12-17 11:06:00,organic,False
rid_011368,au_007436,2024-12-17 11:15:00,social,False
rid_012423,au_007437,2024-12-17 11:24:00,social,False
rid_010047,au_007438,2024-12-17 11:33:00,paid_search,False
rid_012305,au_007439,2024-12-17 11:42:00,affiliate,False
rid_017484,au_007440,2024-12-17 11:51:00,social,False
rid_017242,au_007441,2024-12-17 12:00:00,direct,False
rid_011361,au_007442,2024-12-17 12:09:00,paid_search,False
rid_018951,au_007443,2024-12-17 12:18:00,social,False
rid_007582,au_007444,2024-12-17 12:27:00,organic,False
rid_000436,au_007445,2024-12-17 12:36:00,direct,False
rid_015340,au_007446,2024-12-17 12:45:00,paid_search,False
rid_015383,au_007447,2024-12-17 12:54:00,social,False
rid_001007,au_007448,2024-12-17 13:03:00,social,False
rid_006594,au_007449,2024-12-17 13:12:00,paid_search,False
rid_005451,au_007450,2024-12-17 13:21:00,organic,True
rid_010522,au_007451,2024-12-17 13:30:00,affiliate,False
rid_005729,au_007452,2024-12-17 13:39:00,social,False
rid_014874,au_007453,2024-12-17 13:48:00,affiliate,False
rid_011379,au_007454,2024-12-17 13:57:00,social,False
rid_017352,au_007455,2024-12-17 14:06:00,organic,False
rid_016684,au_007456,2024-12-17 14:15:00,direct,False
rid_005997,au_007457,2024-12-17 14:24:00,paid_search,True
rid_011077,au_007458,2024-12-17 14:33:00,paid_search,False
rid_012339,au_007459,2024-12-17 14:42:00,paid_search,False
rid_009167,au_007460,2024-12-17 14:51:00,direct,False
rid_019259,au_007461,2024-12-17 15:00:00,organic,False
rid_001307,au_007462,2024-12-17 15:09:00,direct,False
rid_018323,au_007463,2024-12-17 15:18:00,social,False
rid_019402,au_007464,2024-12-17 15:27:00,direct,False
rid_007324,au_007465,2024-12-17 15:36:00,social,False
rid_005911,au_007466,2024-12-17 15:45:00,direct,False
rid_000814,au_007467,2024-12-17 15:54:00,organic,False
rid_002594,au_007468,2024-12-17 16:03:00,direct,False
rid_004676,au_007469,2024-12-17 16:12:00,affiliate,False
rid_016658,au_007470,2024-12-17 16:21:00,social,False
rid_015454,au_007471,2024-12-17 16:30:00,affiliate,False
rid_017807,au_007472,2024-12-17 16:39:00,paid_search,False
rid_006344,au_007473,2024-12-17 16:48:00,organic,False
rid_005972,au_007474,2024-12-17 16:57:00,affiliate,False
rid_016391,au_007475,2024-12-17 17:06:00,paid_search,False
rid_010972,au_007476,2024-12-17 17:15:00,organic,True
rid_001167,au_007477,2024-12-17 17:24:00,social,True
rid_015670,au_007478,2024-12-17 17:33:00,affiliate,False
rid_001919,au_007479,2024-12-17 17:42:00,organic,False
rid_000435,au_007480,2024-12-17 17:51:00,paid_search,False
rid_018508,au_007481,2024-12-17 18:00:00,direct,False
rid_019739,au_007482,2024-12-17 18:09:00,social,False
rid_014159,au_007483,2024-12-17 18:18:00,organic,False
rid_006480,au_007484,2024-12-17 18:27:00,affiliate,False
rid_003295,au_007485,2024-12-17 18:36:00,direct,False
rid_009596,au_007486,2024-12-17 18:45:00,affiliate,False
rid_010370,au_007487,2024-12-17 18:54:00,affiliate,False
rid_001012,au_007488,2024-12-17 19:03:00,social,True
rid_013250,au_007489,2024-12-17 19:12:00,social,False
rid_000939,au_007490,2024-12-17 19:21:00,paid_search,True
rid_009836,au_007491,2024-12-17 19:30:00,direct,False
rid_002234,au_007492,2024-12-17 19:39:00,direct,False
rid_000973,au_007493,2024-12-17 19:48:00,social,False
rid_006423,au_007494,2024-12-17 19:57:00,direct,False
rid_011768,au_007495,2024-12-17 20:06:00,affiliate,False
rid_018431,au_007496,2024-12-17 20:15:00,paid_search,False
rid_001127,au_007497,2024-12-17 20:24:00,social,False
rid_010309,au_007498,2024-12-17 20:33:00,affiliate,False
rid_015264,au_007499,2024-12-17 20:42:00,direct,False
rid_006515,au_007500,2024-12-17 20:51:00,paid_search,True
rid_016128,au_007501,2024-12-17 21:00:00,direct,False
rid_009023,au_007502,2024-12-17 21:09:00,organic,False
rid_000147,au_007503,2024-12-17 21:18:00,direct,False
rid_005301,au_007504,2024-12-17 21:27:00,organic,True
rid_008349,au_007505,2024-12-17 21:36:00,social,False
rid_012481,au_007506,2024-12-17 21:45:00,organic,True
rid_003005,au_007507,2024-12-17 21:54:00,organic,False
rid_010144,au_007508,2024-12-17 22:03:00,social,False
rid_015745,au_007509,2024-12-17 22:12:00,social,False
rid_007571,au_007510,2024-12-17 22:21:00,organic,False
rid_003925,au_007511,2024-12-17 22:30:00,social,False
rid_013723,au_007512,2024-12-17 22:39:00,affiliate,False
rid_012715,au_007513,2024-12-17 22:48:00,social,True
rid_007834,au_007514,2024-12-17 22:57:00,social,False
rid_016530,au_007515,2024-12-17 23:06:00,affiliate,False
rid_016131,au_007516,2024-12-17 23:15:00,organic,False
rid_002054,au_007517,2024-12-17 23:24:00,direct,False
rid_011969,au_007518,2024-12-17 23:33:00,social,True
rid_012597,au_007519,2024-12-17 23:42:00,affiliate,False
rid_004043,au_007520,2024-12-17 23:51:00,direct,False
rid_003658,au_007521,2024-12-18 00:00:00,paid_search,False
rid_003264,au_007522,2024-12-18 00:09:00,affiliate,False
rid_006564,au_007523,2024-12-18 00:18:00,direct,False
rid_005120,au_007524,2024-12-18 00:27:00,direct,False
rid_014088,au_007525,2024-12-18 00:36:00,social,False
rid_018365,au_007526,2024-12-18 00:45:00,organic,False
rid_009189,au_007527,2024-12-18 00:54:00,social,False
rid_016469,au_007528,2024-12-18 01:03:00,social,False
rid_010179,au_007529,2024-12-18 01:12:00,direct,False
rid_019445,au_007530,2024-12-18 01:21:00,paid_search,True
rid_007733,au_007531,2024-12-18 01:30:00,organic,False
rid_014887,au_007532,2024-12-18 01:39:00,direct,False
rid_016887,au_007533,2024-12-18 01:48:00,affiliate,False
rid_018289,au_007534,2024-12-18 01:57:00,affiliate,False
rid_007921,au_007535,2024-12-18 02:06:00,organic,False
rid_007108,au_007536,2024-12-18 02:15:00,direct,True
rid_000286,au_007537,2024-12-18 02:24:00,social,True
rid_012398,au_007538,2024-12-18 02:33:00,affiliate,False
rid_011177,au_007539,2024-12-18 02:42:00,paid_search,False
rid_007831,au_007540,2024-12-18 02:51:00,paid_search,False
rid_004342,au_007541,2024-12-18 03:00:00,social,False
rid_017298,au_007542,2024-12-18 03:09:00,organic,False
rid_019984,au_007543,2024-12-18 03:18:00,social,True
rid_019940,au_007544,2024-12-18 03:27:00,social,False
rid_009014,au_007545,2024-12-18 03:36:00,paid_search,False
rid_014911,au_007546,2024-12-18 03:45:00,organic,False
rid_016600,au_007547,2024-12-18 03:54:00,paid_search,False
rid_015631,au_007548,2024-12-18 04:03:00,affiliate,False
rid_007099,au_007549,2024-12-18 04:12:00,affiliate,False
rid_017619,au_007550,2024-12-18 04:21:00,organic,False
rid_013156,au_007551,2024-12-18 04:30:00,social,True
rid_001907,au_007552,2024-12-18 04:39:00,affiliate,False
rid_003259,au_007553,2024-12-18 04:48:00,direct,False
rid_009636,au_007554,2024-12-18 04:57:00,social,False
rid_018819,au_007555,2024-12-18 05:06:00,social,False
rid_014650,au_007556,2024-12-18 05:15:00,organic,False
rid_012914,au_007557,2024-12-18 05:24:00,organic,False
rid_012101,au_007558,2024-12-18 05:33:00,social,False
rid_018400,au_007559,2024-12-18 05:42:00,social,False
rid_010807,au_007560,2024-12-18 05:51:00,organic,False
rid_008141,au_007561,2024-12-18 06:00:00,direct,False
rid_007717,au_007562,2024-12-18 06:09:00,social,False
rid_010459,au_007563,2024-12-18 06:18:00,paid_search,False
rid_004410,au_007564,2024-12-18 06:27:00,social,False
rid_019178,au_007565,2024-12-18 06:36:00,organic,False
rid_018449,au_007566,2024-12-18 06:45:00,direct,False
rid_007656,au_007567,2024-12-18 06:54:00,direct,False
rid_014683,au_007568,2024-12-18 07:03:00,social,True
rid_015471,au_007569,2024-12-18 07:12:00,social,False
rid_012271,au_007570,2024-12-18 07:21:00,affiliate,False
rid_002227,au_007571,2024-12-18 07:30:00,social,False
rid_001708,au_007572,2024-12-18 07:39:00,affiliate,False
rid_014311,au_007573,2024-12-18 07:48:00,direct,False
rid_002234,au_007574,2024-12-18 07:57:00,organic,False
rid_016415,au_007575,2024-12-18 08:06:00,affiliate,True
rid_008647,au_007576,2024-12-18 08:15:00,affiliate,True
rid_016068,au_007577,2024-12-18 08:24:00,paid_search,False
rid_002515,au_007578,2024-12-18 08:33:00,affiliate,False
rid_007860,au_007579,2024-12-18 08:42:00,social,False
rid_002979,au_007580,2024-12-18 08:51:00,direct,True
rid_009778,au_007581,2024-12-18 09:00:00,affiliate,True
rid_001627,au_007582,2024-12-18 09:09:00,paid_search,False
rid_005505,au_007583,2024-12-18 09:18:00,social,False
rid_005882,au_007584,2024-12-18 09:27:00,paid_search,False
rid_010188,au_007585,2024-12-18 09:36:00,social,False
rid_000223,au_007586,2024-12-18 09:45:00,organic,False
rid_006263,au_007587,2024-12-18 09:54:00,direct,False
rid_014646,au_007588,2024-12-18 10:03:00,social,False
rid_008175,au_007589,2024-12-18 10:12:00,organic,False
rid_011987,au_007590,2024-12-18 10:21:00,social,False
rid_017197,au_007591,2024-12-18 10:30:00,organic,False
rid_010154,au_007592,2024-12-18 10:39:00,social,False
rid_017565,au_007593,2024-12-18 10:48:00,affiliate,False
rid_019738,au_007594,2024-12-18 10:57:00,affiliate,False
rid_010564,au_007595,2024-12-18 11:06:00,paid_search,False
rid_009638,au_007596,2024-12-18 11:15:00,direct,False
rid_006333,au_007597,2024-12-18 11:24:00,social,False
rid_017394,au_007598,2024-12-18 11:33:00,paid_search,True
rid_015642,au_007599,2024-12-18 11:42:00,affiliate,False
rid_003788,au_007600,2024-12-18 11:51:00,social,False
rid_013026,au_007601,2024-12-18 12:00:00,organic,False
rid_005297,au_007602,2024-12-18 12:09:00,paid_search,False
rid_019799,au_007603,2024-12-18 12:18:00,direct,False
rid_006571,au_007604,2024-12-18 12:27:00,direct,True
rid_001693,au_007605,2024-12-18 12:36:00,social,False
rid_019807,au_007606,2024-12-18 12:45:00,paid_search,False
rid_012156,au_007607,2024-12-18 12:54:00,affiliate,False
rid_018153,au_007608,2024-12-18 13:03:00,paid_search,False
rid_017838,au_007609,2024-12-18 13:12:00,organic,False
rid_008972,au_007610,2024-12-18 13:21:00,social,False
rid_008834,au_007611,2024-12-18 13:30:00,paid_search,False
rid_016890,au_007612,2024-12-18 13:39:00,paid_search,False
rid_007584,au_007613,2024-12-18 13:48:00,direct,False
rid_004665,au_007614,2024-12-18 13:57:00,affiliate,False
rid_011327,au_007615,2024-12-18 14:06:00,social,False
rid_011853,au_007616,2024-12-18 14:15:00,paid_search,True
rid_016439,au_007617,2024-12-18 14:24:00,paid_search,False
rid_003238,au_007618,2024-12-18 14:33:00,organic,False
rid_009728,au_007619,2024-12-18 14:42:00,affiliate,False
rid_011505,au_007620,2024-12-18 14:51:00,paid_search,False
rid_019211,au_007621,2024-12-18 15:00:00,affiliate,False
rid_004446,au_007622,2024-12-18 15:09:00,affiliate,False
rid_012407,au_007623,2024-12-18 15:18:00,paid_search,False
rid_011716,au_007624,2024-12-18 15:27:00,paid_search,False
rid_019081,au_007625,2024-12-18 15:36:00,paid_search,False
rid_008574,au_007626,2024-12-18 15:45:00,paid_search,False
rid_003620,au_007627,2024-12-18 15:54:00,paid_search,False
rid_011176,au_007628,2024-12-18 16:03:00,direct,False
rid_017109,au_007629,2024-12-18 16:12:00,direct,False
rid_003224,au_007630,2024-12-18 16:21:00,direct,False
rid_014332,au_007631,2024-12-18 16:30:00,direct,True
rid_010130,au_007632,2024-12-18 16:39:00,social,True
rid_015913,au_007633,2024-12-18 16:48:00,social,False
rid_006328,au_007634,2024-12-18 16:57:00,organic,False
rid_017071,au_007635,2024-12-18 17:06:00,direct,False
rid_002879,au_007636,2024-12-18 17:15:00,affiliate,False
rid_010587,au_007637,2024-12-18 17:24:00,affiliate,False
rid_010008,au_007638,2024-12-18 17:33:00,affiliate,False
rid_005594,au_007639,2024-12-18 17:42:00,direct,False
rid_002769,au_007640,2024-12-18 17:51:00,organic,False
rid_018881,au_007641,2024-12-18 18:00:00,affiliate,False
rid_008547,au_007642,2024-12-18 18:09:00,organic,False
rid_018562,au_007643,2024-12-18 18:18:00,affiliate,False
rid_006463,au_007644,2024-12-18 18:27:00,affiliate,False
rid_012859,au_007645,2024-12-18 18:36:00,affiliate,False
rid_010861,au_007646,2024-12-18 18:45:00,organic,False
rid_008063,au_007647,2024-12-18 18:54:00,direct,True
rid_009677,au_007648,2024-12-18 19:03:00,organic,False
rid_005097,au_007649,2024-12-18 19:12:00,social,False
rid_002692,au_007650,2024-12-18 19:21:00,social,False
rid_013374,au_007651,2024-12-18 19:30:00,social,True
rid_005581,au_007652,2024-12-18 19:39:00,direct,False
rid_010610,au_007653,2024-12-18 19:48:00,direct,False
rid_011135,au_007654,2024-12-18 19:57:00,organic,False
rid_019947,au_007655,2024-12-18 20:06:00,social,False
rid_016679,au_007656,2024-12-18 20:15:00,organic,True
rid_003707,au_007657,2024-12-18 20:24:00,social,True
rid_001185,au_007658,2024-12-18 20:33:00,affiliate,False
rid_019342,au_007659,2024-12-18 20:42:00,paid_search,False
rid_001818,au_007660,2024-12-18 20:51:00,organic,False
rid_014289,au_007661,2024-12-18 21:00:00,social,False
rid_015939,au_007662,2024-12-18 21:09:00,organic,False
rid_017318,au_007663,2024-12-18 21:18:00,affiliate,False
rid_006797,au_007664,2024-12-18 21:27:00,organic,False
rid_006983,au_007665,2024-12-18 21:36:00,direct,False
rid_005138,au_007666,2024-12-18 21:45:00,paid_search,False
rid_003376,au_007667,2024-12-18 21:54:00,social,False
rid_004593,au_007668,2024-12-18 22:03:00,direct,False
rid_004049,au_007669,2024-12-18 22:12:00,social,True
rid_019415,au_007670,2024-12-18 22:21:00,paid_search,True
rid_009710,au_007671,2024-12-18 22:30:00,affiliate,True
rid_010215,au_007672,2024-12-18 22:39:00,direct,False
rid_012519,au_007673,2024-12-18 22:48:00,direct,True
rid_003218,au_007674,2024-12-18 22:57:00,direct,False
rid_019767,au_007675,2024-12-18 23:06:00,organic,False
rid_008121,au_007676,2024-12-18 23:15:00,direct,False
rid_010160,au_007677,2024-12-18 23:24:00,paid_search,False
rid_005213,au_007678,2024-12-18 23:33:00,paid_search,False
rid_005981,au_007679,2024-12-18 23:42:00,affiliate,False
rid_003374,au_007680,2024-12-18 23:51:00,paid_search,True
rid_010075,au_007681,2024-12-19 00:00:00,organic,False
rid_019572,au_007682,2024-12-19 00:09:00,affiliate,False
rid_000382,au_007683,2024-12-19 00:18:00,paid_search,True
rid_008902,au_007684,2024-12-19 00:27:00,paid_search,False
rid_007817,au_007685,2024-12-19 00:36:00,paid_search,False
rid_013825,au_007686,2024-12-19 00:45:00,direct,True
rid_014808,au_007687,2024-12-19 00:54:00,social,False
rid_017972,au_007688,2024-12-19 01:03:00,affiliate,False
rid_005113,au_007689,2024-12-19 01:12:00,direct,False
rid_004113,au_007690,2024-12-19 01:21:00,direct,False
rid_009595,au_007691,2024-12-19 01:30:00,social,False
rid_002561,au_007692,2024-12-19 01:39:00,direct,False
rid_009634,au_007693,2024-12-19 01:48:00,social,False
rid_005206,au_007694,2024-12-19 01:57:00,direct,False
rid_006269,au_007695,2024-12-19 02:06:00,social,False
rid_014252,au_007696,2024-12-19 02:15:00,paid_search,True
rid_002998,au_007697,2024-12-19 02:24:00,organic,False
rid_007640,au_007698,2024-12-19 02:33:00,direct,False
rid_013522,au_007699,2024-12-19 02:42:00,affiliate,False
rid_009782,au_007700,2024-12-19 02:51:00,paid_search,False
rid_017123,au_007701,2024-12-19 03:00:00,direct,False
rid_000406,au_007702,2024-12-19 03:09:00,affiliate,False
rid_008160,au_007703,2024-12-19 03:18:00,direct,False
rid_000086,au_007704,2024-12-19 03:27:00,affiliate,False
rid_001247,au_007705,2024-12-19 03:36:00,organic,True
rid_008142,au_007706,2024-12-19 03:45:00,social,False
rid_005023,au_007707,2024-12-19 03:54:00,direct,False
rid_003008,au_007708,2024-12-19 04:03:00,social,False
rid_019199,au_007709,2024-12-19 04:12:00,organic,True
rid_015823,au_007710,2024-12-19 04:21:00,affiliate,False
rid_008684,au_007711,2024-12-19 04:30:00,direct,False
rid_019026,au_007712,2024-12-19 04:39:00,organic,False
rid_001693,au_007713,2024-12-19 04:48:00,direct,False
rid_018514,au_007714,2024-12-19 04:57:00,affiliate,False
rid_017532,au_007715,2024-12-19 05:06:00,paid_search,False
rid_009311,au_007716,2024-12-19 05:15:00,paid_search,False
rid_014244,au_007717,2024-12-19 05:24:00,affiliate,False
rid_005738,au_007718,2024-12-19 05:33:00,organic,False
rid_019306,au_007719,2024-12-19 05:42:00,paid_search,True
rid_009677,au_007720,2024-12-19 05:51:00,affiliate,False
rid_004349,au_007721,2024-12-19 06:00:00,direct,False
rid_002081,au_007722,2024-12-19 06:09:00,paid_search,False
rid_013967,au_007723,2024-12-19 06:18:00,direct,False
rid_018879,au_007724,2024-12-19 06:27:00,affiliate,False
rid_013820,au_007725,2024-12-19 06:36:00,direct,True
rid_013427,au_007726,2024-12-19 06:45:00,organic,False
rid_015758,au_007727,2024-12-19 06:54:00,social,False
rid_005731,au_007728,2024-12-19 07:03:00,direct,False
rid_006754,au_007729,2024-12-19 07:12:00,organic,True
rid_015186,au_007730,2024-12-19 07:21:00,direct,True
rid_012963,au_007731,2024-12-19 07:30:00,social,True
rid_004901,au_007732,2024-12-19 07:39:00,affiliate,False
rid_001182,au_007733,2024-12-19 07:48:00,organic,False
rid_015030,au_007734,2024-12-19 07:57:00,organic,False
rid_017206,au_007735,2024-12-19 08:06:00,direct,False
rid_008037,au_007736,2024-12-19 08:15:00,organic,False
rid_016621,au_007737,2024-12-19 08:24:00,direct,False
rid_017279,au_007738,2024-12-19 08:33:00,organic,True
rid_014013,au_007739,2024-12-19 08:42:00,paid_search,True
rid_019796,au_007740,2024-12-19 08:51:00,affiliate,False
rid_019491,au_007741,2024-12-19 09:00:00,affiliate,False
rid_006405,au_007742,2024-12-19 09:09:00,social,False
rid_017984,au_007743,2024-12-19 09:18:00,paid_search,False
rid_011024,au_007744,2024-12-19 09:27:00,social,False
rid_007653,au_007745,2024-12-19 09:36:00,organic,False
rid_004759,au_007746,2024-12-19 09:45:00,organic,False
rid_013807,au_007747,2024-12-19 09:54:00,affiliate,False
rid_016008,au_007748,2024-12-19 10:03:00,social,False
