real_identity_id,device_id,device_type,device_first_seen_at,shared_device_flag
rid_009947,dev_004622,desktop,2024-10-23 11:07:00,False
rid_007100,dev_004623,ios,2024-10-23 11:14:00,False
rid_010319,dev_004624,android,2024-10-23 11:21:00,False
rid_015440,dev_004625,tablet,2024-10-23 11:28:00,False
rid_014837,dev_004626,tablet,2024-10-23 11:35:00,False
rid_010099,dev_004627,ios,2024-10-23 11:42:00,False
rid_011057,dev_004628,desktop,2024-10-23 11:49:00,False
rid_012837,dev_004629,tablet,2024-10-23 11:56:00,False
rid_015726,dev_004630,tablet,2024-10-23 12:03:00,False
rid_003809,dev_004631,android,2024-10-23 12:10:00,False
rid_016257,dev_004632,tablet,2024-10-23 12:17:00,False
rid_015269,dev_004633,desktop,2024-10-23 12:24:00,False
rid_012145,dev_004634,tablet,2024-10-23 12:31:00,False
rid_011341,dev_004635,desktop,2024-10-23 12:38:00,False
rid_004317,dev_004636,desktop,2024-10-23 12:45:00,True
rid_010397,dev_004637,tablet,2024-10-23 12:52:00,False
rid_013107,dev_004638,tablet,2024-10-23 12:59:00,False
rid_002545,dev_004639,tablet,2024-10-23 13:06:00,False
rid_008760,dev_004640,tablet,2024-10-23 13:13:00,False
rid_005198,dev_004641,android,2024-10-23 13:20:00,False
rid_001534,dev_004642,android,2024-10-23 13:27:00,False
rid_018295,dev_004643,android,2024-10-23 13:34:00,False
rid_009531,dev_004644,android,2024-10-23 13:41:00,False
rid_005724,dev_004645,android,2024-10-23 13:48:00,False
rid_016201,dev_004646,desktop,2024-10-23 13:55:00,False
rid_001860,dev_004647,android,2024-10-23 14:02:00,False
rid_008715,dev_004648,android,2024-10-23 14:09:00,False
rid_012095,dev_004649,ios,2024-10-23 14:16:00,False
rid_007319,dev_004650,tablet,2024-10-23 14:23:00,False
rid_012431,dev_004651,android,2024-10-23 14:30:00,False
rid_003892,dev_004652,desktop,2024-10-23 14:37:00,False
rid_005937,dev_004653,tablet,2024-10-23 14:44:00,False
rid_011123,dev_004654,ios,2024-10-23 14:51:00,False
rid_001280,dev_004655,ios,2024-10-23 14:58:00,False
rid_005123,dev_004656,tablet,2024-10-23 15:05:00,False
rid_009703,dev_004657,tablet,2024-10-23 15:12:00,False
rid_012403,dev_004658,android,2024-10-23 15:19:00,False
rid_014511,dev_004659,desktop,2024-10-23 15:26:00,False
rid_000127,dev_004660,tablet,2024-10-23 15:33:00,False
rid_001602,dev_004661,ios,2024-10-23 15:40:00,False
rid_007234,dev_004662,ios,2024-10-23 15:47:00,False
rid_018027,dev_004663,desktop,2024-10-23 15:54:00,False
rid_015195,dev_004664,tablet,2024-10-23 16:01:00,False
rid_014170,dev_004665,tablet,2024-10-23 16:08:00,False
rid_000576,dev_004666,ios,2024-10-23 16:15:00,False
rid_010000,dev_004667,desktop,2024-10-23 16:22:00,False
rid_002002,dev_004668,ios,2024-10-23 16:29:00,False
rid_015946,dev_004669,desktop,2024-10-23 16:36:00,False
rid_019394,dev_004670,android,2024-10-23 16:43:00,False
rid_007715,dev_004671,android,2024-10-23 16:50:00,False
rid_000176,dev_004672,tablet,2024-10-23 16:57:00,False
rid_013213,dev_004673,android,2024-10-23 17:04:00,False
rid_015236,dev_004674,desktop,2024-10-23 17:11:00,False
rid_000868,dev_004675,tablet,2024-10-23 17:18:00,False
rid_007206,dev_004676,ios,2024-10-23 17:25:00,False
rid_016131,dev_004677,tablet,2024-10-23 17:32:00,False
rid_005780,dev_004678,tablet,2024-10-23 17:39:00,False
rid_008475,dev_004679,tablet,2024-10-23 17:46:00,False
rid_014245,dev_004680,android,2024-10-23 17:53:00,False
rid_001818,dev_004681,ios,2024-10-23 18:00:00,False
rid_016936,dev_004682,desktop,2024-10-23 18:07:00,True
rid_012283,dev_004683,desktop,2024-10-23 18:14:00,False
rid_008720,dev_004684,ios,2024-10-23 18:21:00,False
rid_008019,dev_004685,ios,2024-10-23 18:28:00,False
rid_000004,dev_004686,tablet,2024-10-23 18:35:00,False
rid_011852,dev_004687,ios,2024-10-23 18:42:00,False
rid_017684,dev_004688,tablet,2024-10-23 18:49:00,False
rid_007247,dev_004689,ios,2024-10-23 18:56:00,False
rid_018001,dev_004690,android,2024-10-23 19:03:00,False
rid_011672,dev_004691,desktop,2024-10-23 19:10:00,False
rid_011850,dev_004692,android,2024-10-23 19:17:00,False
rid_013077,dev_004693,tablet,2024-10-23 19:24:00,False
rid_004814,dev_004694,tablet,2024-10-23 19:31:00,False
rid_014352,dev_004695,desktop,2024-10-23 19:38:00,False
rid_019362,dev_004696,ios,2024-10-23 19:45:00,False
rid_016460,dev_004697,tablet,2024-10-23 19:52:00,False
rid_008716,dev_004698,tablet,2024-10-23 19:59:00,False
rid_015246,dev_004699,tablet,2024-10-23 20:06:00,False
rid_018182,dev_004700,tablet,2024-10-23 20:13:00,False
rid_016572,dev_004701,desktop,2024-10-23 20:20:00,False
rid_004854,dev_004702,desktop,2024-10-23 20:27:00,False
rid_000944,dev_004703,tablet,2024-10-23 20:34:00,False
rid_018258,dev_004704,android,2024-10-23 20:41:00,False
rid_003581,dev_004705,android,2024-10-23 20:48:00,False
rid_015035,dev_004706,android,2024-10-23 20:55:00,False
rid_003220,dev_004707,desktop,2024-10-23 21:02:00,False
rid_008875,dev_004708,android,2024-10-23 21:09:00,False
rid_005192,dev_004709,desktop,2024-10-23 21:16:00,False
rid_000925,dev_004710,tablet,2024-10-23 21:23:00,False
rid_014192,dev_004711,ios,2024-10-23 21:30:00,False
rid_007625,dev_004712,ios,2024-10-23 21:37:00,False
rid_015433,dev_004713,desktop,2024-10-23 21:44:00,False
rid_017239,dev_004714,ios,2024-10-23 21:51:00,False
rid_003963,dev_004715,tablet,2024-10-23 21:58:00,False
rid_013471,dev_004716,tablet,2024-10-23 22:05:00,False
rid_010758,dev_004717,tablet,2024-10-23 22:12:00,False
rid_005963,dev_004718,android,2024-10-23 22:19:00,False
rid_007292,dev_004719,desktop,2024-10-23 22:26:00,False
rid_012014,dev_004720,desktop,2024-10-23 22:33:00,False
rid_019497,dev_004721,tablet,2024-10-23 22:40:00,False
rid_018661,dev_004722,desktop,2024-10-23 22:47:00,False
rid_006881,dev_004723,ios,2024-10-23 22:54:00,False
rid_007923,dev_004724,tablet,2024-10-23 23:01:00,False
rid_019764,dev_004725,desktop,2024-10-23 23:08:00,False
rid_004525,dev_004726,ios,2024-10-23 23:15:00,False
rid_014628,dev_004727,tablet,2024-10-23 23:22:00,False
rid_016930,dev_004728,tablet,2024-10-23 23:29:00,False
rid_001208,dev_004729,tablet,2024-10-23 23:36:00,False
rid_010792,dev_004730,tablet,2024-10-23 23:43:00,False
rid_002558,dev_004731,ios,2024-10-23 23:50:00,True
rid_011428,dev_004732,ios,2024-10-23 23:57:00,False
rid_009714,dev_004733,tablet,2024-10-24 00:04:00,False
rid_018507,dev_004734,android,2024-10-24 00:11:00,False
rid_001087,dev_004735,tablet,2024-10-24 00:18:00,False
rid_008062,dev_004736,tablet,2024-10-24 00:25:00,False
rid_012677,dev_004737,android,2024-10-24 00:32:00,False
rid_014646,dev_004738,desktop,2024-10-24 00:39:00,False
rid_010832,dev_004739,ios,2024-10-24 00:46:00,False
rid_017314,dev_004740,ios,2024-10-24 00:53:00,False
rid_003735,dev_004741,android,2024-10-24 01:00:00,False
rid_011941,dev_004742,ios,2024-10-24 01:07:00,False
rid_009350,dev_004743,ios,2024-10-24 01:14:00,False
rid_012120,dev_004744,android,2024-10-24 01:21:00,False
rid_011536,dev_004745,ios,2024-10-24 01:28:00,False
rid_009890,dev_004746,desktop,2024-10-24 01:35:00,False
rid_000580,dev_004747,android,2024-10-24 01:42:00,False
rid_001805,dev_004748,desktop,2024-10-24 01:49:00,False
rid_017555,dev_004749,tablet,2024-10-24 01:56:00,False
rid_005694,dev_004750,desktop,2024-10-24 02:03:00,False
rid_009290,dev_004751,ios,2024-10-24 02:10:00,False
rid_007654,dev_004752,desktop,2024-10-24 02:17:00,False
rid_005847,dev_004753,android,2024-10-24 02:24:00,False
rid_005069,dev_004754,android,2024-10-24 02:31:00,False
rid_011244,dev_004755,android,2024-10-24 02:38:00,False
rid_005467,dev_004756,ios,2024-10-24 02:45:00,False
rid_018494,dev_004757,android,2024-10-24 02:52:00,False
rid_017451,dev_004758,tablet,2024-10-24 02:59:00,False
rid_006665,dev_004759,android,2024-10-24 03:06:00,False
rid_011803,dev_004760,ios,2024-10-24 03:13:00,False
rid_019019,dev_004761,ios,2024-10-24 03:20:00,False
rid_018838,dev_004762,desktop,2024-10-24 03:27:00,False
rid_007334,dev_004763,desktop,2024-10-24 03:34:00,False
rid_009054,dev_004764,tablet,2024-10-24 03:41:00,False
rid_014953,dev_004765,ios,2024-10-24 03:48:00,False
rid_012595,dev_004766,ios,2024-10-24 03:55:00,False
rid_009412,dev_004767,ios,2024-10-24 04:02:00,False
rid_011433,dev_004768,android,2024-10-24 04:09:00,False
rid_001187,dev_004769,android,2024-10-24 04:16:00,False
rid_018826,dev_004770,ios,2024-10-24 04:23:00,False
rid_015314,dev_004771,tablet,2024-10-24 04:30:00,False
rid_002357,dev_004772,desktop,2024-10-24 04:37:00,False
rid_002259,dev_004773,android,2024-10-24 04:44:00,False
rid_006232,dev_004774,desktop,2024-10-24 04:51:00,False
rid_019766,dev_004775,desktop,2024-10-24 04:58:00,False
rid_015039,dev_004776,android,2024-10-24 05:05:00,False
rid_018747,dev_004777,tablet,2024-10-24 05:12:00,False
rid_015497,dev_004778,tablet,2024-10-24 05:19:00,False
rid_015111,dev_004779,android,2024-10-24 05:26:00,False
rid_002184,dev_004780,tablet,2024-10-24 05:33:00,False
rid_003186,dev_004781,android,2024-10-24 05:40:00,False
rid_011082,dev_004782,desktop,2024-10-24 05:47:00,False
rid_008281,dev_004783,ios,2024-10-24 05:54:00,False
rid_004951,dev_004784,tablet,2024-10-24 06:01:00,True
rid_007958,dev_004785,android,2024-10-24 06:08:00,False
rid_016958,dev_004786,android,2024-10-24 06:15:00,False
rid_001746,dev_004787,ios,2024-10-24 06:22:00,False
rid_015186,dev_004788,android,2024-10-24 06:29:00,False
rid_012719,dev_004789,ios,2024-10-24 06:36:00,False
rid_011117,dev_004790,ios,2024-10-24 06:43:00,False
rid_005427,dev_004791,android,2024-10-24 06:50:00,False
rid_012538,dev_004792,desktop,2024-10-24 06:57:00,False
rid_012243,dev_004793,tablet,2024-10-24 07:04:00,False
rid_018526,dev_004794,tablet,2024-10-24 07:11:00,False
rid_012041,dev_004795,desktop,2024-10-24 07:18:00,True
rid_000069,dev_004796,android,2024-10-24 07:25:00,False
rid_016320,dev_004797,ios,2024-10-24 07:32:00,False
rid_012622,dev_004798,android,2024-10-24 07:39:00,False
rid_001692,dev_004799,ios,2024-10-24 07:46:00,False
rid_001465,dev_004800,ios,2024-10-24 07:53:00,False
rid_008472,dev_004801,ios,2024-10-24 08:00:00,False
rid_019019,dev_004802,tablet,2024-10-24 08:07:00,False
rid_001385,dev_004803,ios,2024-10-24 08:14:00,False
rid_007178,dev_004804,android,2024-10-24 08:21:00,True
rid_016094,dev_004805,desktop,2024-10-24 08:28:00,False
rid_005194,dev_004806,ios,2024-10-24 08:35:00,False
rid_007014,dev_004807,android,2024-10-24 08:42:00,False
rid_000101,dev_004808,android,2024-10-24 08:49:00,False
rid_015838,dev_004809,tablet,2024-10-24 08:56:00,False
rid_000224,dev_004810,android,2024-10-24 09:03:00,False
rid_015597,dev_004811,ios,2024-10-24 09:10:00,False
rid_019389,dev_004812,tablet,2024-10-24 09:17:00,False
rid_004661,dev_004813,android,2024-10-24 09:24:00,False
rid_015557,dev_004814,desktop,2024-10-24 09:31:00,False
rid_016717,dev_004815,desktop,2024-10-24 09:38:00,False
rid_018808,dev_004816,tablet,2024-10-24 09:45:00,False
rid_003489,dev_004817,desktop,2024-10-24 09:52:00,False
rid_007777,dev_004818,desktop,2024-10-24 09:59:00,False
rid_019277,dev_004819,ios,2024-10-24 10:06:00,False
rid_006121,dev_004820,ios,2024-10-24 10:13:00,False
rid_011133,dev_004821,tablet,2024-10-24 10:20:00,False
rid_014712,dev_004822,tablet,2024-10-24 10:27:00,False
rid_011095,dev_004823,ios,2024-10-24 10:34:00,False
rid_013734,dev_004824,desktop,2024-10-24 10:41:00,False
rid_009305,dev_004825,tablet,2024-10-24 10:48:00,False
rid_019040,dev_004826,desktop,2024-10-24 10:55:00,False
rid_002715,dev_004827,android,2024-10-24 11:02:00,False
rid_004260,dev_004828,desktop,2024-10-24 11:09:00,False
rid_008186,dev_004829,ios,2024-10-24 11:16:00,False
rid_011375,dev_004830,android,2024-10-24 11:23:00,False
rid_014836,dev_004831,ios,2024-10-24 11:30:00,False
rid_011764,dev_004832,tablet,2024-10-24 11:37:00,False
rid_008302,dev_004833,tablet,2024-10-24 11:44:00,False
rid_014228,dev_004834,android,2024-10-24 11:51:00,False
rid_007254,dev_004835,tablet,2024-10-24 11:58:00,False
rid_019355,dev_004836,android,2024-10-24 12:05:00,False
rid_014650,dev_004837,desktop,2024-10-24 12:12:00,False
rid_018385,dev_004838,ios,2024-10-24 12:19:00,False
rid_016829,dev_004839,android,2024-10-24 12:26:00,False
rid_014899,dev_004840,tablet,2024-10-24 12:33:00,False
rid_009664,dev_004841,tablet,2024-10-24 12:40:00,True
rid_007661,dev_004842,ios,2024-10-24 12:47:00,False
rid_010678,dev_004843,android,2024-10-24 12:54:00,False
rid_007529,dev_004844,tablet,2024-10-24 13:01:00,False
rid_012136,dev_004845,android,2024-10-24 13:08:00,False
rid_013523,dev_004846,tablet,2024-10-24 13:15:00,False
rid_007203,dev_004847,tablet,2024-10-24 13:22:00,False
rid_007419,dev_004848,tablet,2024-10-24 13:29:00,False
rid_012015,dev_004849,ios,2024-10-24 13:36:00,False
rid_014935,dev_004850,ios,2024-10-24 13:43:00,False
rid_002087,dev_004851,tablet,2024-10-24 13:50:00,False
rid_018669,dev_004852,desktop,2024-10-24 13:57:00,False
rid_019122,dev_004853,ios,2024-10-24 14:04:00,False
rid_012193,dev_004854,ios,2024-10-24 14:11:00,False
rid_013538,dev_004855,android,2024-10-24 14:18:00,False
rid_013147,dev_004856,ios,2024-10-24 14:25:00,False
rid_016963,dev_004857,tablet,2024-10-24 14:32:00,False
rid_013618,dev_004858,tablet,2024-10-24 14:39:00,False
rid_015348,dev_004859,ios,2024-10-24 14:46:00,False
rid_012266,dev_004860,android,2024-10-24 14:53:00,False
rid_006776,dev_004861,ios,2024-10-24 15:00:00,False
rid_010264,dev_004862,desktop,2024-10-24 15:07:00,False
rid_002967,dev_004863,android,2024-10-24 15:14:00,False
rid_016110,dev_004864,desktop,2024-10-24 15:21:00,False
rid_005768,dev_004865,ios,2024-10-24 15:28:00,False
rid_001762,dev_004866,android,2024-10-24 15:35:00,False
rid_014335,dev_004867,android,2024-10-24 15:42:00,False
rid_014202,dev_004868,tablet,2024-10-24 15:49:00,False
rid_014631,dev_004869,desktop,2024-10-24 15:56:00,False
rid_003671,dev_004870,tablet,2024-10-24 16:03:00,False
rid_015432,dev_004871,ios,2024-10-24 16:10:00,False
rid_015917,dev_004872,tablet,2024-10-24 16:17:00,False
rid_011644,dev_004873,desktop,2024-10-24 16:24:00,False
rid_012295,dev_004874,tablet,2024-10-24 16:31:00,False
rid_002431,dev_004875,android,2024-10-24 16:38:00,False
rid_008194,dev_004876,android,2024-10-24 16:45:00,False
rid_016376,dev_004877,android,2024-10-24 16:52:00,False
rid_008466,dev_004878,android,2024-10-24 16:59:00,False
rid_017121,dev_004879,ios,2024-10-24 17:06:00,False
rid_004468,dev_004880,tablet,2024-10-24 17:13:00,False
rid_006365,dev_004881,ios,2024-10-24 17:20:00,False
rid_006918,dev_004882,android,2024-10-24 17:27:00,False
rid_011657,dev_004883,android,2024-10-24 17:34:00,False
rid_003150,dev_004884,tablet,2024-10-24 17:41:00,False
rid_001356,dev_004885,tablet,2024-10-24 17:48:00,False
rid_006712,dev_004886,ios,2024-10-24 17:55:00,False
rid_003737,dev_004887,desktop,2024-10-24 18:02:00,False
rid_009247,dev_004888,desktop,2024-10-24 18:09:00,False
rid_000567,dev_004889,ios,2024-10-24 18:16:00,False
rid_004463,dev_004890,ios,2024-10-24 18:23:00,False
rid_005188,dev_004891,android,2024-10-24 18:30:00,False
rid_000150,dev_004892,tablet,2024-10-24 18:37:00,False
rid_009596,dev_004893,desktop,2024-10-24 18:44:00,False
rid_016299,dev_004894,android,2024-10-24 18:51:00,False
rid_019364,dev_004895,desktop,2024-10-24 18:58:00,True
rid_016030,dev_004896,tablet,2024-10-24 19:05:00,False
rid_016278,dev_004897,tablet,2024-10-24 19:12:00,False
rid_018155,dev_004898,android,2024-10-24 19:19:00,False
rid_007462,dev_004899,tablet,2024-10-24 19:26:00,False
rid_003204,dev_004900,tablet,2024-10-24 19:33:00,False
rid_018276,dev_004901,android,2024-10-24 19:40:00,False
rid_002611,dev_004902,android,2024-10-24 19:47:00,False
rid_013088,dev_004903,desktop,2024-10-24 19:54:00,False
rid_004458,dev_004904,android,2024-10-24 20:01:00,True
rid_013259,dev_004905,ios,2024-10-24 20:08:00,False
rid_001460,dev_004906,tablet,2024-10-24 20:15:00,False
rid_010156,dev_004907,ios,2024-10-24 20:22:00,False
rid_012890,dev_004908,ios,2024-10-24 20:29:00,False
rid_016856,dev_004909,tablet,2024-10-24 20:36:00,False
rid_013456,dev_004910,ios,2024-10-24 20:43:00,False
rid_010995,dev_004911,desktop,2024-10-24 20:50:00,False
rid_005321,dev_004912,ios,2024-10-24 20:57:00,True
rid_016762,dev_004913,tablet,2024-10-24 21:04:00,False
rid_014178,dev_004914,desktop,2024-10-24 21:11:00,False
rid_007294,dev_004915,desktop,2024-10-24 21:18:00,False
rid_005636,dev_004916,android,2024-10-24 21:25:00,False
rid_003843,dev_004917,ios,2024-10-24 21:32:00,False
rid_015403,dev_004918,tablet,2024-10-24 21:39:00,False
rid_017928,dev_004919,android,2024-10-24 21:46:00,False
rid_006162,dev_004920,android,2024-10-24 21:53:00,False
rid_003856,dev_004921,desktop,2024-10-24 22:00:00,False
rid_008710,dev_004922,tablet,2024-10-24 22:07:00,False
rid_016030,dev_004923,tablet,2024-10-24 22:14:00,False
rid_017617,dev_004924,android,2024-10-24 22:21:00,False
rid_019500,dev_004925,tablet,2024-10-24 22:28:00,False
rid_015235,dev_004926,android,2024-10-24 22:35:00,False
rid_011864,dev_004927,tablet,2024-10-24 22:42:00,False
rid_002955,dev_004928,android,2024-10-24 22:49:00,False
rid_016674,dev_004929,android,2024-10-24 22:56:00,True
rid_007567,dev_004930,desktop,2024-10-24 23:03:00,False
rid_004695,dev_004931,tablet,2024-10-24 23:10:00,False
rid_005709,dev_004932,desktop,2024-10-24 23:17:00,False
rid_009730,dev_004933,desktop,2024-10-24 23:24:00,False
rid_008763,dev_004934,android,2024-10-24 23:31:00,False
rid_019441,dev_004935,android,2024-10-24 23:38:00,False
rid_004718,dev_004936,desktop,2024-10-24 23:45:00,False
rid_008358,dev_004937,ios,2024-10-24 23:52:00,False
rid_000827,dev_004938,android,2024-10-24 23:59:00,False
rid_004040,dev_004939,tablet,2024-10-25 00:06:00,False
rid_018676,dev_004940,tablet,2024-10-25 00:13:00,False
rid_019639,dev_004941,android,2024-10-25 00:20:00,False
rid_019000,dev_004942,tablet,2024-10-25 00:27:00,False
rid_001987,dev_004943,android,2024-10-25 00:34:00,False
rid_006875,dev_004944,ios,2024-10-25 00:41:00,False
rid_019392,dev_004945,android,2024-10-25 00:48:00,False
rid_010326,dev_004946,desktop,2024-10-25 00:55:00,False
rid_008606,dev_004947,android,2024-10-25 01:02:00,False
rid_012492,dev_004948,tablet,2024-10-25 01:09:00,False
rid_013875,dev_004949,tablet,2024-10-25 01:16:00,False
rid_004409,dev_004950,desktop,2024-10-25 01:23:00,False
rid_015117,dev_004951,tablet,2024-10-25 01:30:00,False
rid_016403,dev_004952,ios,2024-10-25 01:37:00,False
rid_009463,dev_004953,desktop,2024-10-25 01:44:00,False
rid_004930,dev_004954,android,2024-10-25 01:51:00,False
rid_016395,dev_004955,ios,2024-10-25 01:58:00,False
rid_006456,dev_004956,android,2024-10-25 02:05:00,False
rid_012355,dev_004957,android,2024-10-25 02:12:00,False
rid_002661,dev_004958,tablet,2024-10-25 02:19:00,False
rid_019334,dev_004959,ios,2024-10-25 02:26:00,False
rid_003074,dev_004960,desktop,2024-10-25 02:33:00,True
rid_017303,dev_004961,tablet,2024-10-25 02:40:00,False
rid_011836,dev_004962,ios,2024-10-25 02:47:00,False
rid_008104,dev_004963,android,2024-10-25 02:54:00,False
rid_019464,dev_004964,android,2024-10-25 03:01:00,False
rid_005830,dev_004965,android,2024-10-25 03:08:00,False
rid_001474,dev_004966,desktop,2024-10-25 03:15:00,False
rid_015140,dev_004967,desktop,2024-10-25 03:22:00,True
rid_002809,dev_004968,android,2024-10-25 03:29:00,False
rid_001506,dev_004969,desktop,2024-10-25 03:36:00,False
rid_008754,dev_004970,ios,2024-10-25 03:43:00,False
rid_015668,dev_004971,ios,2024-10-25 03:50:00,False
rid_011383,dev_004972,android,2024-10-25 03:57:00,False
rid_019517,dev_004973,ios,2024-10-25 04:04:00,False
rid_006879,dev_004974,ios,2024-10-25 04:11:00,False
rid_003816,dev_004975,android,2024-10-25 04:18:00,False
rid_002095,dev_004976,tablet,2024-10-25 04:25:00,False
rid_001044,dev_004977,ios,2024-10-25 04:32:00,False
rid_017514,dev_004978,desktop,2024-10-25 04:39:00,False
rid_006265,dev_004979,android,2024-10-25 04:46:00,False
rid_012326,dev_004980,ios,2024-10-25 04:53:00,False
rid_012486,dev_004981,ios,2024-10-25 05:00:00,False
rid_017913,dev_004982,desktop,2024-10-25 05:07:00,False
rid_009392,dev_004983,ios,2024-10-25 05:14:00,False
rid_012338,dev_004984,android,2024-10-25 05:21:00,False
