real_identity_id,known_user_id,account_created_at,home_region,primary_channel,trust_status
rid_006459,ku_006459,2025-03-09 06:30:00,EU,paid_search,normal
rid_006460,ku_006460,2025-03-09 06:45:00,EU,affiliate,normal
rid_006461,ku_006461,2025-03-09 07:00:00,NA,affiliate,normal
rid_006462,ku_006462,2025-03-09 07:15:00,EU,organic,normal
rid_006463,ku_006463,2025-03-09 07:30:00,NA,affiliate,normal
rid_006464,ku_006464,2025-03-09 07:45:00,NA,organic,review
rid_006465,ku_006465,2025-03-09 08:00:00,NA,affiliate,normal
rid_006466,ku_006466,2025-03-09 08:15:00,APAC,affiliate,normal
rid_006467,ku_006467,2025-03-09 08:30:00,EU,organic,normal
rid_006468,ku_006468,2025-03-09 08:45:00,NA,affiliate,normal
rid_006469,ku_006469,2025-03-09 09:00:00,APAC,social,normal
rid_006470,ku_006470,2025-03-09 09:15:00,NA,affiliate,normal
rid_006471,ku_006471,2025-03-09 09:30:00,NA,direct,normal
rid_006472,ku_006472,2025-03-09 09:45:00,NA,social,watch
rid_006473,ku_006473,2025-03-09 10:00:00,EU,affiliate,normal
rid_006474,ku_006474,2025-03-09 10:15:00,LATAM,paid_search,normal
rid_006475,ku_006475,2025-03-09 10:30:00,NA,social,normal
rid_006476,ku_006476,2025-03-09 10:45:00,EU,affiliate,normal
rid_006477,ku_006477,2025-03-09 11:00:00,NA,social,normal
rid_006478,ku_006478,2025-03-09 11:15:00,EU,social,normal
rid_006479,ku_006479,2025-03-09 11:30:00,APAC,social,normal
rid_006480,ku_006480,2025-03-09 11:45:00,EU,paid_search,watch
rid_006481,ku_006481,2025-03-09 12:00:00,APAC,affiliate,normal
rid_006482,ku_006482,2025-03-09 12:15:00,LATAM,paid_search,normal
rid_006483,ku_006483,2025-03-09 12:30:00,LATAM,social,normal
rid_006484,ku_006484,2025-03-09 12:45:00,APAC,social,normal
rid_006485,ku_006485,2025-03-09 13:00:00,APAC,direct,normal
rid_006486,ku_006486,2025-03-09 13:15:00,LATAM,direct,normal
rid_006487,ku_006487,2025-03-09 13:30:00,LATAM,paid_search,normal
rid_006488,ku_006488,2025-03-09 13:45:00,EU,paid_search,normal
rid_006489,ku_006489,2025-03-09 14:00:00,NA,affiliate,normal
rid_006490,ku_006490,2025-03-09 14:15:00,NA,social,normal
rid_006491,ku_006491,2025-03-09 14:30:00,LATAM,affiliate,normal
rid_006492,ku_006492,2025-03-09 14:45:00,APAC,direct,normal
rid_006493,ku_006493,2025-03-09 15:00:00,EU,paid_search,normal
rid_006494,ku_006494,2025-03-09 15:15:00,EU,direct,normal
rid_006495,ku_006495,2025-03-09 15:30:00,EU,paid_search,watch
rid_006496,ku_006496,2025-03-09 15:45:00,LATAM,social,normal
rid_006497,ku_006497,2025-03-09 16:00:00,APAC,organic,normal
rid_006498,ku_006498,2025-03-09 16:15:00,LATAM,direct,review
rid_006499,ku_006499,2025-03-09 16:30:00,EU,organic,normal
rid_006500,ku_006500,2025-03-09 16:45:00,EU,paid_search,normal
rid_006501,ku_006501,2025-03-09 17:00:00,NA,social,normal
rid_006502,ku_006502,2025-03-09 17:15:00,LATAM,affiliate,normal
rid_006503,ku_006503,2025-03-09 17:30:00,APAC,organic,normal
rid_006504,ku_006504,2025-03-09 17:45:00,APAC,paid_search,normal
rid_006505,ku_006505,2025-03-09 18:00:00,EU,organic,normal
rid_006506,ku_006506,2025-03-09 18:15:00,EU,organic,normal
rid_006507,ku_006507,2025-03-09 18:30:00,LATAM,paid_search,normal
rid_006508,ku_006508,2025-03-09 18:45:00,EU,social,normal
rid_006509,ku_006509,2025-03-09 19:00:00,APAC,direct,normal
rid_006510,ku_006510,2025-03-09 19:15:00,NA,affiliate,normal
rid_006511,ku_006511,2025-03-09 19:30:00,EU,paid_search,normal
rid_006512,ku_006512,2025-03-09 19:45:00,LATAM,paid_search,normal
rid_006513,ku_006513,2025-03-09 20:00:00,NA,social,normal
rid_006514,ku_006514,2025-03-09 20:15:00,NA,organic,normal
rid_006515,ku_006515,2025-03-09 20:30:00,LATAM,organic,watch
rid_006516,ku_006516,2025-03-09 20:45:00,EU,affiliate,normal
rid_006517,ku_006517,2025-03-09 21:00:00,EU,paid_search,normal
rid_006518,ku_006518,2025-03-09 21:15:00,APAC,paid_search,normal
rid_006519,ku_006519,2025-03-09 21:30:00,NA,affiliate,review
rid_006520,ku_006520,2025-03-09 21:45:00,NA,direct,normal
rid_006521,ku_006521,2025-03-09 22:00:00,NA,paid_search,normal
rid_006522,ku_006522,2025-03-09 22:15:00,NA,social,normal
rid_006523,ku_006523,2025-03-09 22:30:00,NA,affiliate,normal
rid_006524,ku_006524,2025-03-09 22:45:00,APAC,paid_search,normal
rid_006525,ku_006525,2025-03-09 23:00:00,EU,direct,normal
rid_006526,ku_006526,2025-03-09 23:15:00,NA,social,normal
rid_006527,ku_006527,2025-03-09 23:30:00,NA,organic,normal
rid_006528,ku_006528,2025-03-09 23:45:00,EU,social,normal
rid_006529,ku_006529,2025-03-10 00:00:00,LATAM,affiliate,normal
rid_006530,ku_006530,2025-03-10 00:15:00,EU,paid_search,normal
rid_006531,ku_006531,2025-03-10 00:30:00,NA,paid_search,normal
rid_006532,ku_006532,2025-03-10 00:45:00,NA,organic,normal
rid_006533,ku_006533,2025-03-10 01:00:00,EU,direct,normal
rid_006534,ku_006534,2025-03-10 01:15:00,NA,affiliate,normal
rid_006535,ku_006535,2025-03-10 01:30:00,LATAM,affiliate,normal
rid_006536,ku_006536,2025-03-10 01:45:00,LATAM,organic,normal
rid_006537,ku_006537,2025-03-10 02:00:00,EU,paid_search,watch
rid_006538,ku_006538,2025-03-10 02:15:00,LATAM,organic,normal
rid_006539,ku_006539,2025-03-10 02:30:00,EU,direct,normal
rid_006540,ku_006540,2025-03-10 02:45:00,NA,affiliate,normal
rid_006541,ku_006541,2025-03-10 03:00:00,LATAM,affiliate,normal
rid_006542,ku_006542,2025-03-10 03:15:00,LATAM,social,normal
rid_006543,ku_006543,2025-03-10 03:30:00,EU,organic,normal
rid_006544,ku_006544,2025-03-10 03:45:00,APAC,affiliate,normal
rid_006545,ku_006545,2025-03-10 04:00:00,NA,affiliate,normal
rid_006546,ku_006546,2025-03-10 04:15:00,APAC,direct,normal
rid_006547,ku_006547,2025-03-10 04:30:00,APAC,affiliate,normal
rid_006548,ku_006548,2025-03-10 04:45:00,APAC,social,normal
rid_006549,ku_006549,2025-03-10 05:00:00,APAC,social,normal
rid_006550,ku_006550,2025-03-10 05:15:00,APAC,affiliate,normal
rid_006551,ku_006551,2025-03-10 05:30:00,APAC,direct,normal
rid_006552,ku_006552,2025-03-10 05:45:00,LATAM,direct,normal
rid_006553,ku_006553,2025-03-10 06:00:00,NA,affiliate,watch
rid_006554,ku_006554,2025-03-10 06:15:00,EU,organic,normal
rid_006555,ku_006555,2025-03-10 06:30:00,EU,direct,normal
rid_006556,ku_006556,2025-03-10 06:45:00,APAC,direct,normal
rid_006557,ku_006557,2025-03-10 07:00:00,NA,paid_search,normal
rid_006558,ku_006558,2025-03-10 07:15:00,EU,social,normal
rid_006559,ku_006559,2025-03-10 07:30:00,LATAM,social,normal
rid_006560,ku_006560,2025-03-10 07:45:00,NA,organic,normal
rid_006561,ku_006561,2025-03-10 08:00:00,APAC,social,watch
rid_006562,ku_006562,2025-03-10 08:15:00,APAC,social,normal
rid_006563,ku_006563,2025-03-10 08:30:00,EU,paid_search,normal
rid_006564,ku_006564,2025-03-10 08:45:00,NA,paid_search,normal
rid_006565,ku_006565,2025-03-10 09:00:00,NA,organic,normal
rid_006566,ku_006566,2025-03-10 09:15:00,EU,direct,normal
rid_006567,ku_006567,2025-03-10 09:30:00,NA,social,normal
rid_006568,ku_006568,2025-03-10 09:45:00,NA,social,watch
rid_006569,ku_006569,2025-03-10 10:00:00,NA,social,normal
rid_006570,ku_006570,2025-03-10 10:15:00,NA,direct,normal
rid_006571,ku_006571,2025-03-10 10:30:00,LATAM,affiliate,normal
rid_006572,ku_006572,2025-03-10 10:45:00,APAC,affiliate,normal
rid_006573,ku_006573,2025-03-10 11:00:00,NA,paid_search,normal
rid_006574,ku_006574,2025-03-10 11:15:00,APAC,direct,normal
rid_006575,ku_006575,2025-03-10 11:30:00,NA,paid_search,normal
rid_006576,ku_006576,2025-03-10 11:45:00,EU,direct,normal
rid_006577,ku_006577,2025-03-10 12:00:00,NA,direct,normal
rid_006578,ku_006578,2025-03-10 12:15:00,NA,organic,normal
rid_006579,ku_006579,2025-03-10 12:30:00,NA,direct,normal
rid_006580,ku_006580,2025-03-10 12:45:00,EU,direct,normal
rid_006581,ku_006581,2025-03-10 13:00:00,EU,organic,watch
rid_006582,ku_006582,2025-03-10 13:15:00,EU,affiliate,normal
rid_006583,ku_006583,2025-03-10 13:30:00,APAC,organic,normal
rid_006584,ku_006584,2025-03-10 13:45:00,APAC,organic,normal
rid_006585,ku_006585,2025-03-10 14:00:00,APAC,social,normal
rid_006586,ku_006586,2025-03-10 14:15:00,APAC,affiliate,normal
rid_006587,ku_006587,2025-03-10 14:30:00,APAC,social,normal
rid_006588,ku_006588,2025-03-10 14:45:00,EU,paid_search,normal
rid_006589,ku_006589,2025-03-10 15:00:00,NA,social,normal
rid_006590,ku_006590,2025-03-10 15:15:00,EU,paid_search,normal
rid_006591,ku_006591,2025-03-10 15:30:00,NA,direct,normal
rid_006592,ku_006592,2025-03-10 15:45:00,LATAM,social,normal
rid_006593,ku_006593,2025-03-10 16:00:00,EU,affiliate,normal
rid_006594,ku_006594,2025-03-10 16:15:00,LATAM,organic,normal
rid_006595,ku_006595,2025-03-10 16:30:00,LATAM,social,normal
rid_006596,ku_006596,2025-03-10 16:45:00,EU,social,normal
rid_006597,ku_006597,2025-03-10 17:00:00,LATAM,direct,normal
rid_006598,ku_006598,2025-03-10 17:15:00,EU,organic,normal
rid_006599,ku_006599,2025-03-10 17:30:00,NA,organic,review
rid_006600,ku_006600,2025-03-10 17:45:00,NA,affiliate,normal
rid_006601,ku_006601,2025-03-10 18:00:00,NA,direct,normal
rid_006602,ku_006602,2025-03-10 18:15:00,LATAM,affiliate,normal
rid_006603,ku_006603,2025-03-10 18:30:00,EU,organic,review
rid_006604,ku_006604,2025-03-10 18:45:00,EU,direct,normal
rid_006605,ku_006605,2025-03-10 19:00:00,EU,direct,normal
rid_006606,ku_006606,2025-03-10 19:15:00,EU,direct,normal
rid_006607,ku_006607,2025-03-10 19:30:00,LATAM,paid_search,normal
rid_006608,ku_006608,2025-03-10 19:45:00,LATAM,direct,normal
rid_006609,ku_006609,2025-03-10 20:00:00,NA,paid_search,normal
rid_006610,ku_006610,2025-03-10 20:15:00,APAC,affiliate,normal
rid_006611,ku_006611,2025-03-10 20:30:00,EU,affiliate,normal
rid_006612,ku_006612,2025-03-10 20:45:00,NA,social,normal
rid_006613,ku_006613,2025-03-10 21:00:00,LATAM,paid_search,normal
rid_006614,ku_006614,2025-03-10 21:15:00,NA,direct,normal
rid_006615,ku_006615,2025-03-10 21:30:00,NA,direct,normal
rid_006616,ku_006616,2025-03-10 21:45:00,NA,paid_search,normal
rid_006617,ku_006617,2025-03-10 22:00:00,EU,affiliate,normal
rid_006618,ku_006618,2025-03-10 22:15:00,APAC,paid_search,review
rid_006619,ku_006619,2025-03-10 22:30:00,EU,organic,normal
rid_006620,ku_006620,2025-03-10 22:45:00,NA,social,normal
rid_006621,ku_006621,2025-03-10 23:00:00,NA,affiliate,normal
rid_006622,ku_006622,2025-03-10 23:15:00,LATAM,organic,review
rid_006623,ku_006623,2025-03-10 23:30:00,LATAM,organic,normal
rid_006624,ku_006624,2025-03-10 23:45:00,LATAM,affiliate,normal
rid_006625,ku_006625,2025-03-11 00:00:00,APAC,organic,normal
rid_006626,ku_006626,2025-03-11 00:15:00,APAC,paid_search,normal
rid_006627,ku_006627,2025-03-11 00:30:00,LATAM,organic,normal
rid_006628,ku_006628,2025-03-11 00:45:00,APAC,affiliate,normal
rid_006629,ku_006629,2025-03-11 01:00:00,EU,organic,normal
rid_006630,ku_006630,2025-03-11 01:15:00,EU,paid_search,normal
rid_006631,ku_006631,2025-03-11 01:30:00,EU,paid_search,normal
rid_006632,ku_006632,2025-03-11 01:45:00,NA,social,normal
rid_006633,ku_006633,2025-03-11 02:00:00,NA,affiliate,normal
rid_006634,ku_006634,2025-03-11 02:15:00,APAC,social,watch
rid_006635,ku_006635,2025-03-11 02:30:00,LATAM,direct,normal
rid_006636,ku_006636,2025-03-11 02:45:00,NA,social,normal
rid_006637,ku_006637,2025-03-11 03:00:00,NA,organic,normal
rid_006638,ku_006638,2025-03-11 03:15:00,NA,affiliate,watch
rid_006639,ku_006639,2025-03-11 03:30:00,LATAM,affiliate,normal
rid_006640,ku_006640,2025-03-11 03:45:00,EU,paid_search,normal
rid_006641,ku_006641,2025-03-11 04:00:00,EU,paid_search,normal
rid_006642,ku_006642,2025-03-11 04:15:00,NA,paid_search,normal
rid_006643,ku_006643,2025-03-11 04:30:00,LATAM,direct,normal
rid_006644,ku_006644,2025-03-11 04:45:00,EU,paid_search,normal
rid_006645,ku_006645,2025-03-11 05:00:00,LATAM,paid_search,normal
rid_006646,ku_006646,2025-03-11 05:15:00,APAC,affiliate,normal
rid_006647,ku_006647,2025-03-11 05:30:00,NA,affiliate,normal
rid_006648,ku_006648,2025-03-11 05:45:00,LATAM,direct,normal
rid_006649,ku_006649,2025-03-11 06:00:00,APAC,social,normal
rid_006650,ku_006650,2025-03-11 06:15:00,APAC,affiliate,normal
rid_006651,ku_006651,2025-03-11 06:30:00,NA,paid_search,normal
rid_006652,ku_006652,2025-03-11 06:45:00,LATAM,organic,normal
rid_006653,ku_006653,2025-03-11 07:00:00,LATAM,paid_search,review
rid_006654,ku_006654,2025-03-11 07:15:00,EU,direct,normal
rid_006655,ku_006655,2025-03-11 07:30:00,NA,organic,normal
rid_006656,ku_006656,2025-03-11 07:45:00,LATAM,social,normal
rid_006657,ku_006657,2025-03-11 08:00:00,LATAM,direct,normal
rid_006658,ku_006658,2025-03-11 08:15:00,APAC,paid_search,review
rid_006659,ku_006659,2025-03-11 08:30:00,APAC,affiliate,watch
rid_006660,ku_006660,2025-03-11 08:45:00,NA,organic,normal
rid_006661,ku_006661,2025-03-11 09:00:00,NA,affiliate,normal
rid_006662,ku_006662,2025-03-11 09:15:00,LATAM,social,normal
rid_006663,ku_006663,2025-03-11 09:30:00,EU,direct,normal
rid_006664,ku_006664,2025-03-11 09:45:00,EU,organic,normal
rid_006665,ku_006665,2025-03-11 10:00:00,APAC,organic,normal
rid_006666,ku_006666,2025-03-11 10:15:00,NA,organic,normal
rid_006667,ku_006667,2025-03-11 10:30:00,NA,social,normal
rid_006668,ku_006668,2025-03-11 10:45:00,NA,social,normal
rid_006669,ku_006669,2025-03-11 11:00:00,EU,paid_search,normal
rid_006670,ku_006670,2025-03-11 11:15:00,EU,organic,normal
rid_006671,ku_006671,2025-03-11 11:30:00,NA,organic,normal
rid_006672,ku_006672,2025-03-11 11:45:00,EU,social,normal
rid_006673,ku_006673,2025-03-11 12:00:00,EU,direct,normal
rid_006674,ku_006674,2025-03-11 12:15:00,APAC,paid_search,normal
rid_006675,ku_006675,2025-03-11 12:30:00,APAC,direct,normal
rid_006676,ku_006676,2025-03-11 12:45:00,LATAM,direct,normal
rid_006677,ku_006677,2025-03-11 13:00:00,LATAM,paid_search,normal
rid_006678,ku_006678,2025-03-11 13:15:00,EU,affiliate,normal
rid_006679,ku_006679,2025-03-11 13:30:00,LATAM,social,normal
rid_006680,ku_006680,2025-03-11 13:45:00,APAC,paid_search,normal
rid_006681,ku_006681,2025-03-11 14:00:00,NA,direct,watch
rid_006682,ku_006682,2025-03-11 14:15:00,EU,paid_search,normal
rid_006683,ku_006683,2025-03-11 14:30:00,APAC,social,normal
rid_006684,ku_006684,2025-03-11 14:45:00,LATAM,paid_search,normal
rid_006685,ku_006685,2025-03-11 15:00:00,EU,paid_search,normal
rid_006686,ku_006686,2025-03-11 15:15:00,NA,paid_search,normal
rid_006687,ku_006687,2025-03-11 15:30:00,NA,direct,normal
rid_006688,ku_006688,2025-03-11 15:45:00,NA,paid_search,review
rid_006689,ku_006689,2025-03-11 16:00:00,APAC,affiliate,normal
rid_006690,ku_006690,2025-03-11 16:15:00,APAC,paid_search,normal
rid_006691,ku_006691,2025-03-11 16:30:00,EU,direct,normal
rid_006692,ku_006692,2025-03-11 16:45:00,APAC,direct,normal
rid_006693,ku_006693,2025-03-11 17:00:00,LATAM,affiliate,normal
rid_006694,ku_006694,2025-03-11 17:15:00,LATAM,direct,normal
rid_006695,ku_006695,2025-03-11 17:30:00,NA,social,normal
rid_006696,ku_006696,2025-03-11 17:45:00,APAC,affiliate,watch
rid_006697,ku_006697,2025-03-11 18:00:00,LATAM,social,normal
rid_006698,ku_006698,2025-03-11 18:15:00,LATAM,affiliate,normal
rid_006699,ku_006699,2025-03-11 18:30:00,EU,direct,normal
rid_006700,ku_006700,2025-03-11 18:45:00,EU,affiliate,normal
rid_006701,ku_006701,2025-03-11 19:00:00,LATAM,social,normal
rid_006702,ku_006702,2025-03-11 19:15:00,NA,affiliate,normal
rid_006703,ku_006703,2025-03-11 19:30:00,APAC,direct,normal
rid_006704,ku_006704,2025-03-11 19:45:00,NA,direct,normal
rid_006705,ku_006705,2025-03-11 20:00:00,LATAM,affiliate,normal
rid_006706,ku_006706,2025-03-11 20:15:00,NA,affiliate,review
rid_006707,ku_006707,2025-03-11 20:30:00,NA,affiliate,normal
rid_006708,ku_006708,2025-03-11 20:45:00,EU,affiliate,normal
rid_006709,ku_006709,2025-03-11 21:00:00,NA,paid_search,watch
rid_006710,ku_006710,2025-03-11 21:15:00,EU,direct,normal
rid_006711,ku_006711,2025-03-11 21:30:00,EU,paid_search,normal
rid_006712,ku_006712,2025-03-11 21:45:00,EU,organic,normal
rid_006713,ku_006713,2025-03-11 22:00:00,APAC,social,normal
rid_006714,ku_006714,2025-03-11 22:15:00,APAC,social,normal
rid_006715,ku_006715,2025-03-11 22:30:00,LATAM,social,normal
rid_006716,ku_006716,2025-03-11 22:45:00,EU,paid_search,normal
rid_006717,ku_006717,2025-03-11 23:00:00,APAC,organic,normal
rid_006718,ku_006718,2025-03-11 23:15:00,APAC,organic,normal
rid_006719,ku_006719,2025-03-11 23:30:00,NA,organic,normal
rid_006720,ku_006720,2025-03-11 23:45:00,APAC,paid_search,normal
rid_006721,ku_006721,2025-03-12 00:00:00,LATAM,affiliate,watch
rid_006722,ku_006722,2025-03-12 00:15:00,EU,paid_search,normal
rid_006723,ku_006723,2025-03-12 00:30:00,NA,direct,normal
rid_006724,ku_006724,2025-03-12 00:45:00,EU,paid_search,normal
rid_006725,ku_006725,2025-03-12 01:00:00,EU,paid_search,normal
rid_006726,ku_006726,2025-03-12 01:15:00,APAC,social,normal
rid_006727,ku_006727,2025-03-12 01:30:00,LATAM,organic,normal
rid_006728,ku_006728,2025-03-12 01:45:00,APAC,direct,normal
rid_006729,ku_006729,2025-03-12 02:00:00,NA,organic,watch
rid_006730,ku_006730,2025-03-12 02:15:00,EU,social,normal
rid_006731,ku_006731,2025-03-12 02:30:00,APAC,direct,normal
rid_006732,ku_006732,2025-03-12 02:45:00,EU,social,normal
rid_006733,ku_006733,2025-03-12 03:00:00,APAC,direct,normal
rid_006734,ku_006734,2025-03-12 03:15:00,APAC,organic,normal
rid_006735,ku_006735,2025-03-12 03:30:00,EU,social,normal
rid_006736,ku_006736,2025-03-12 03:45:00,APAC,social,normal
rid_006737,ku_006737,2025-03-12 04:00:00,EU,paid_search,normal
rid_006738,ku_006738,2025-03-12 04:15:00,NA,affiliate,normal
rid_006739,ku_006739,2025-03-12 04:30:00,EU,organic,review
rid_006740,ku_006740,2025-03-12 04:45:00,EU,affiliate,normal
rid_006741,ku_006741,2025-03-12 05:00:00,NA,affiliate,normal
rid_006742,ku_006742,2025-03-12 05:15:00,LATAM,paid_search,normal
rid_006743,ku_006743,2025-03-12 05:30:00,APAC,direct,normal
rid_006744,ku_006744,2025-03-12 05:45:00,NA,organic,normal
rid_006745,ku_006745,2025-03-12 06:00:00,LATAM,affiliate,normal
rid_006746,ku_006746,2025-03-12 06:15:00,LATAM,paid_search,normal
rid_006747,ku_006747,2025-03-12 06:30:00,NA,affiliate,normal
rid_006748,ku_006748,2025-03-12 06:45:00,NA,affiliate,normal
rid_006749,ku_006749,2025-03-12 07:00:00,EU,social,normal
rid_006750,ku_006750,2025-03-12 07:15:00,APAC,direct,normal
rid_006751,ku_006751,2025-03-12 07:30:00,APAC,affiliate,normal
rid_006752,ku_006752,2025-03-12 07:45:00,EU,direct,normal
rid_006753,ku_006753,2025-03-12 08:00:00,APAC,direct,normal
rid_006754,ku_006754,2025-03-12 08:15:00,NA,social,normal
rid_006755,ku_006755,2025-03-12 08:30:00,APAC,direct,normal
rid_006756,ku_006756,2025-03-12 08:45:00,LATAM,affiliate,normal
rid_006757,ku_006757,2025-03-12 09:00:00,APAC,paid_search,normal
rid_006758,ku_006758,2025-03-12 09:15:00,EU,affiliate,watch
rid_006759,ku_006759,2025-03-12 09:30:00,EU,organic,normal
rid_006760,ku_006760,2025-03-12 09:45:00,LATAM,direct,normal
rid_006761,ku_006761,2025-03-12 10:00:00,NA,paid_search,normal
rid_006762,ku_006762,2025-03-12 10:15:00,EU,social,watch
rid_006763,ku_006763,2025-03-12 10:30:00,NA,social,normal
rid_006764,ku_006764,2025-03-12 10:45:00,LATAM,organic,normal
rid_006765,ku_006765,2025-03-12 11:00:00,EU,affiliate,normal
rid_006766,ku_006766,2025-03-12 11:15:00,LATAM,social,normal
rid_006767,ku_006767,2025-03-12 11:30:00,APAC,affiliate,normal
rid_006768,ku_006768,2025-03-12 11:45:00,APAC,paid_search,normal
rid_006769,ku_006769,2025-03-12 12:00:00,APAC,social,normal
rid_006770,ku_006770,2025-03-12 12:15:00,NA,affiliate,watch
rid_006771,ku_006771,2025-03-12 12:30:00,APAC,social,normal
rid_006772,ku_006772,2025-03-12 12:45:00,APAC,organic,normal
rid_006773,ku_006773,2025-03-12 13:00:00,LATAM,affiliate,normal
rid_006774,ku_006774,2025-03-12 13:15:00,APAC,social,normal
rid_006775,ku_006775,2025-03-12 13:30:00,LATAM,direct,normal
rid_006776,ku_006776,2025-03-12 13:45:00,LATAM,direct,normal
rid_006777,ku_006777,2025-03-12 14:00:00,APAC,direct,normal
rid_006778,ku_006778,2025-03-12 14:15:00,EU,organic,normal
rid_006779,ku_006779,2025-03-12 14:30:00,NA,social,normal
rid_006780,ku_006780,2025-03-12 14:45:00,EU,direct,normal
rid_006781,ku_006781,2025-03-12 15:00:00,LATAM,affiliate,normal
rid_006782,ku_006782,2025-03-12 15:15:00,NA,affiliate,normal
rid_006783,ku_006783,2025-03-12 15:30:00,EU,paid_search,normal
rid_006784,ku_006784,2025-03-12 15:45:00,APAC,direct,normal
rid_006785,ku_006785,2025-03-12 16:00:00,NA,organic,normal
rid_006786,ku_006786,2025-03-12 16:15:00,LATAM,affiliate,normal
rid_006787,ku_006787,2025-03-12 16:30:00,APAC,direct,normal
rid_006788,ku_006788,2025-03-12 16:45:00,NA,paid_search,normal
rid_006789,ku_006789,2025-03-12 17:00:00,NA,paid_search,normal
rid_006790,ku_006790,2025-03-12 17:15:00,APAC,paid_search,normal
rid_006791,ku_006791,2025-03-12 17:30:00,LATAM,affiliate,normal
rid_006792,ku_006792,2025-03-12 17:45:00,LATAM,direct,normal
rid_006793,ku_006793,2025-03-12 18:00:00,LATAM,paid_search,normal
rid_006794,ku_006794,2025-03-12 18:15:00,NA,paid_search,normal
rid_006795,ku_006795,2025-03-12 18:30:00,APAC,organic,normal
rid_006796,ku_006796,2025-03-12 18:45:00,NA,social,watch
rid_006797,ku_006797,2025-03-12 19:00:00,NA,paid_search,normal
rid_006798,ku_006798,2025-03-12 19:15:00,APAC,affiliate,normal
rid_006799,ku_006799,2025-03-12 19:30:00,EU,direct,normal
rid_006800,ku_006800,2025-03-12 19:45:00,APAC,social,review
rid_006801,ku_006801,2025-03-12 20:00:00,LATAM,paid_search,watch
rid_006802,ku_006802,2025-03-12 20:15:00,NA,social,normal
