real_identity_id,cookie_id,browser_family,cookie_created_at,reset_generation
rid_003682,ck_003201,safari,2024-10-26 02:40:00,2
rid_019032,ck_003202,edge,2024-10-26 02:45:00,2
rid_012364,ck_003203,edge,2024-10-26 02:50:00,3
rid_008030,ck_003204,edge,2024-10-26 02:55:00,1
rid_018506,ck_003205,safari,2024-10-26 03:00:00,3
rid_012929,ck_003206,chrome,2024-10-26 03:05:00,1
rid_013652,ck_003207,edge,2024-10-26 03:10:00,0
rid_008054,ck_003208,safari,2024-10-26 03:15:00,1
rid_008257,ck_003209,chrome,2024-10-26 03:20:00,2
rid_007659,ck_003210,chrome,2024-10-26 03:25:00,2
rid_016537,ck_003211,edge,2024-10-26 03:30:00,3
rid_017675,ck_003212,firefox,2024-10-26 03:35:00,2
rid_008668,ck_003213,edge,2024-10-26 03:40:00,2
rid_003398,ck_003214,firefox,2024-10-26 03:45:00,2
rid_010789,ck_003215,chrome,2024-10-26 03:50:00,2
rid_011366,ck_003216,firefox,2024-10-26 03:55:00,0
rid_009620,ck_003217,edge,2024-10-26 04:00:00,1
rid_018267,ck_003218,safari,2024-10-26 04:05:00,1
rid_015799,ck_003219,chrome,2024-10-26 04:10:00,0
rid_002223,ck_003220,edge,2024-10-26 04:15:00,3
rid_007914,ck_003221,edge,2024-10-26 04:20:00,1
rid_017159,ck_003222,edge,2024-10-26 04:25:00,3
rid_008227,ck_003223,chrome,2024-10-26 04:30:00,2
rid_009024,ck_003224,chrome,2024-10-26 04:35:00,1
rid_010548,ck_003225,chrome,2024-10-26 04:40:00,2
rid_015480,ck_003226,chrome,2024-10-26 04:45:00,3
rid_011147,ck_003227,edge,2024-10-26 04:50:00,1
rid_009942,ck_003228,chrome,2024-10-26 04:55:00,0
rid_013853,ck_003229,edge,2024-10-26 05:00:00,2
rid_005910,ck_003230,chrome,2024-10-26 05:05:00,3
rid_011751,ck_003231,edge,2024-10-26 05:10:00,1
rid_003990,ck_003232,safari,2024-10-26 05:15:00,0
rid_006424,ck_003233,safari,2024-10-26 05:20:00,2
rid_001000,ck_003234,edge,2024-10-26 05:25:00,0
rid_002708,ck_003235,edge,2024-10-26 05:30:00,3
rid_016463,ck_003236,safari,2024-10-26 05:35:00,2
rid_003376,ck_003237,edge,2024-10-26 05:40:00,2
rid_014958,ck_003238,chrome,2024-10-26 05:45:00,3
rid_013731,ck_003239,firefox,2024-10-26 05:50:00,2
rid_007651,ck_003240,safari,2024-10-26 05:55:00,2
rid_006902,ck_003241,safari,2024-10-26 06:00:00,1
rid_007244,ck_003242,firefox,2024-10-26 06:05:00,3
rid_008013,ck_003243,firefox,2024-10-26 06:10:00,3
rid_012922,ck_003244,firefox,2024-10-26 06:15:00,1
rid_002880,ck_003245,safari,2024-10-26 06:20:00,0
rid_015817,ck_003246,firefox,2024-10-26 06:25:00,1
rid_005370,ck_003247,safari,2024-10-26 06:30:00,2
rid_001384,ck_003248,edge,2024-10-26 06:35:00,2
rid_010067,ck_003249,edge,2024-10-26 06:40:00,1
rid_016610,ck_003250,safari,2024-10-26 06:45:00,1
rid_016338,ck_003251,edge,2024-10-26 06:50:00,2
rid_003306,ck_003252,chrome,2024-10-26 06:55:00,3
rid_007687,ck_003253,edge,2024-10-26 07:00:00,0
rid_003201,ck_003254,firefox,2024-10-26 07:05:00,2
rid_016973,ck_003255,edge,2024-10-26 07:10:00,3
rid_014937,ck_003256,safari,2024-10-26 07:15:00,0
rid_006092,ck_003257,firefox,2024-10-26 07:20:00,2
rid_018446,ck_003258,firefox,2024-10-26 07:25:00,0
rid_002104,ck_003259,safari,2024-10-26 07:30:00,1
rid_009106,ck_003260,safari,2024-10-26 07:35:00,3
rid_005161,ck_003261,safari,2024-10-26 07:40:00,2
rid_010268,ck_003262,edge,2024-10-26 07:45:00,3
rid_005701,ck_003263,edge,2024-10-26 07:50:00,2
rid_005293,ck_003264,firefox,2024-10-26 07:55:00,2
rid_004853,ck_003265,safari,2024-10-26 08:00:00,0
rid_005616,ck_003266,firefox,2024-10-26 08:05:00,0
rid_011737,ck_003267,safari,2024-10-26 08:10:00,2
rid_009101,ck_003268,edge,2024-10-26 08:15:00,2
rid_015062,ck_003269,chrome,2024-10-26 08:20:00,0
rid_008984,ck_003270,chrome,2024-10-26 08:25:00,3
rid_010137,ck_003271,firefox,2024-10-26 08:30:00,2
rid_000470,ck_003272,safari,2024-10-26 08:35:00,1
rid_007190,ck_003273,edge,2024-10-26 08:40:00,1
rid_001033,ck_003274,edge,2024-10-26 08:45:00,3
rid_005770,ck_003275,chrome,2024-10-26 08:50:00,0
rid_009960,ck_003276,firefox,2024-10-26 08:55:00,0
rid_011031,ck_003277,chrome,2024-10-26 09:00:00,3
rid_007318,ck_003278,chrome,2024-10-26 09:05:00,1
rid_013274,ck_003279,chrome,2024-10-26 09:10:00,3
rid_014434,ck_003280,safari,2024-10-26 09:15:00,2
rid_018232,ck_003281,firefox,2024-10-26 09:20:00,2
rid_005731,ck_003282,firefox,2024-10-26 09:25:00,0
rid_016406,ck_003283,firefox,2024-10-26 09:30:00,2
rid_010128,ck_003284,chrome,2024-10-26 09:35:00,3
rid_012019,ck_003285,edge,2024-10-26 09:40:00,0
rid_007000,ck_003286,safari,2024-10-26 09:45:00,0
rid_009838,ck_003287,firefox,2024-10-26 09:50:00,0
rid_002787,ck_003288,chrome,2024-10-26 09:55:00,1
rid_018021,ck_003289,chrome,2024-10-26 10:00:00,1
rid_010635,ck_003290,firefox,2024-10-26 10:05:00,3
rid_013786,ck_003291,chrome,2024-10-26 10:10:00,3
rid_015992,ck_003292,chrome,2024-10-26 10:15:00,3
rid_006192,ck_003293,edge,2024-10-26 10:20:00,0
rid_018002,ck_003294,firefox,2024-10-26 10:25:00,2
rid_007280,ck_003295,safari,2024-10-26 10:30:00,0
rid_013726,ck_003296,firefox,2024-10-26 10:35:00,3
rid_001539,ck_003297,firefox,2024-10-26 10:40:00,2
rid_000078,ck_003298,edge,2024-10-26 10:45:00,2
rid_004173,ck_003299,edge,2024-10-26 10:50:00,1
rid_004697,ck_003300,safari,2024-10-26 10:55:00,3
rid_006569,ck_003301,firefox,2024-10-26 11:00:00,1
rid_004978,ck_003302,chrome,2024-10-26 11:05:00,0
rid_006122,ck_003303,edge,2024-10-26 11:10:00,0
rid_017281,ck_003304,edge,2024-10-26 11:15:00,0
rid_002434,ck_003305,chrome,2024-10-26 11:20:00,2
rid_016562,ck_003306,safari,2024-10-26 11:25:00,3
rid_001201,ck_003307,chrome,2024-10-26 11:30:00,1
rid_013886,ck_003308,edge,2024-10-26 11:35:00,3
rid_001902,ck_003309,edge,2024-10-26 11:40:00,3
rid_003658,ck_003310,chrome,2024-10-26 11:45:00,2
rid_001684,ck_003311,chrome,2024-10-26 11:50:00,3
rid_018889,ck_003312,edge,2024-10-26 11:55:00,0
rid_014123,ck_003313,edge,2024-10-26 12:00:00,3
rid_016824,ck_003314,safari,2024-10-26 12:05:00,0
rid_003924,ck_003315,chrome,2024-10-26 12:10:00,1
rid_014947,ck_003316,edge,2024-10-26 12:15:00,1
rid_009571,ck_003317,chrome,2024-10-26 12:20:00,3
rid_016443,ck_003318,safari,2024-10-26 12:25:00,0
rid_004035,ck_003319,edge,2024-10-26 12:30:00,2
rid_006125,ck_003320,safari,2024-10-26 12:35:00,3
rid_010103,ck_003321,safari,2024-10-26 12:40:00,1
rid_017731,ck_003322,edge,2024-10-26 12:45:00,0
rid_009451,ck_003323,edge,2024-10-26 12:50:00,0
rid_004273,ck_003324,chrome,2024-10-26 12:55:00,1
rid_007303,ck_003325,chrome,2024-10-26 13:00:00,1
rid_010615,ck_003326,firefox,2024-10-26 13:05:00,2
rid_002172,ck_003327,safari,2024-10-26 13:10:00,3
rid_017490,ck_003328,edge,2024-10-26 13:15:00,2
rid_001666,ck_003329,chrome,2024-10-26 13:20:00,2
rid_006009,ck_003330,chrome,2024-10-26 13:25:00,1
rid_006811,ck_003331,chrome,2024-10-26 13:30:00,0
rid_013814,ck_003332,safari,2024-10-26 13:35:00,3
rid_008167,ck_003333,firefox,2024-10-26 13:40:00,3
rid_004500,ck_003334,firefox,2024-10-26 13:45:00,1
rid_010791,ck_003335,firefox,2024-10-26 13:50:00,3
rid_003250,ck_003336,chrome,2024-10-26 13:55:00,2
rid_014861,ck_003337,chrome,2024-10-26 14:00:00,2
rid_002720,ck_003338,edge,2024-10-26 14:05:00,0
rid_000619,ck_003339,chrome,2024-10-26 14:10:00,3
rid_001490,ck_003340,safari,2024-10-26 14:15:00,3
rid_019287,ck_003341,safari,2024-10-26 14:20:00,3
rid_014913,ck_003342,safari,2024-10-26 14:25:00,3
rid_019452,ck_003343,edge,2024-10-26 14:30:00,2
rid_014205,ck_003344,chrome,2024-10-26 14:35:00,2
rid_012996,ck_003345,chrome,2024-10-26 14:40:00,0
rid_005448,ck_003346,safari,2024-10-26 14:45:00,0
rid_005037,ck_003347,chrome,2024-10-26 14:50:00,1
rid_008310,ck_003348,edge,2024-10-26 14:55:00,3
rid_009357,ck_003349,chrome,2024-10-26 15:00:00,0
rid_017428,ck_003350,chrome,2024-10-26 15:05:00,0
rid_009666,ck_003351,edge,2024-10-26 15:10:00,1
rid_000262,ck_003352,firefox,2024-10-26 15:15:00,2
rid_007762,ck_003353,safari,2024-10-26 15:20:00,3
rid_006812,ck_003354,edge,2024-10-26 15:25:00,3
rid_011051,ck_003355,chrome,2024-10-26 15:30:00,0
rid_018413,ck_003356,firefox,2024-10-26 15:35:00,0
rid_009577,ck_003357,edge,2024-10-26 15:40:00,3
rid_013959,ck_003358,firefox,2024-10-26 15:45:00,0
rid_014654,ck_003359,edge,2024-10-26 15:50:00,3
rid_009667,ck_003360,chrome,2024-10-26 15:55:00,3
rid_002969,ck_003361,safari,2024-10-26 16:00:00,1
rid_013865,ck_003362,safari,2024-10-26 16:05:00,1
rid_006886,ck_003363,safari,2024-10-26 16:10:00,1
rid_010760,ck_003364,safari,2024-10-26 16:15:00,1
rid_018591,ck_003365,chrome,2024-10-26 16:20:00,1
rid_001514,ck_003366,chrome,2024-10-26 16:25:00,1
rid_007041,ck_003367,edge,2024-10-26 16:30:00,2
rid_003914,ck_003368,safari,2024-10-26 16:35:00,3
rid_006240,ck_003369,edge,2024-10-26 16:40:00,2
rid_007074,ck_003370,chrome,2024-10-26 16:45:00,3
rid_013219,ck_003371,edge,2024-10-26 16:50:00,3
rid_002321,ck_003372,chrome,2024-10-26 16:55:00,3
rid_012606,ck_003373,chrome,2024-10-26 17:00:00,1
rid_004349,ck_003374,edge,2024-10-26 17:05:00,1
rid_016591,ck_003375,firefox,2024-10-26 17:10:00,3
rid_017525,ck_003376,edge,2024-10-26 17:15:00,0
rid_012393,ck_003377,edge,2024-10-26 17:20:00,2
rid_008455,ck_003378,edge,2024-10-26 17:25:00,2
rid_014744,ck_003379,chrome,2024-10-26 17:30:00,2
rid_005036,ck_003380,edge,2024-10-26 17:35:00,0
rid_001639,ck_003381,chrome,2024-10-26 17:40:00,3
rid_006506,ck_003382,edge,2024-10-26 17:45:00,2
rid_012204,ck_003383,safari,2024-10-26 17:50:00,0
rid_012596,ck_003384,chrome,2024-10-26 17:55:00,0
rid_016107,ck_003385,safari,2024-10-26 18:00:00,0
rid_000771,ck_003386,edge,2024-10-26 18:05:00,1
rid_004274,ck_003387,safari,2024-10-26 18:10:00,1
rid_012776,ck_003388,firefox,2024-10-26 18:15:00,1
rid_009949,ck_003389,firefox,2024-10-26 18:20:00,0
rid_000195,ck_003390,firefox,2024-10-26 18:25:00,1
rid_004193,ck_003391,safari,2024-10-26 18:30:00,0
rid_000937,ck_003392,firefox,2024-10-26 18:35:00,1
rid_016250,ck_003393,edge,2024-10-26 18:40:00,0
rid_001309,ck_003394,edge,2024-10-26 18:45:00,1
rid_003387,ck_003395,edge,2024-10-26 18:50:00,3
rid_001350,ck_003396,chrome,2024-10-26 18:55:00,1
rid_013628,ck_003397,firefox,2024-10-26 19:00:00,3
rid_004358,ck_003398,safari,2024-10-26 19:05:00,3
rid_009003,ck_003399,firefox,2024-10-26 19:10:00,2
rid_001651,ck_003400,firefox,2024-10-26 19:15:00,3
rid_002020,ck_003401,firefox,2024-10-26 19:20:00,1
rid_011779,ck_003402,chrome,2024-10-26 19:25:00,0
rid_003609,ck_003403,safari,2024-10-26 19:30:00,3
rid_014109,ck_003404,chrome,2024-10-26 19:35:00,1
rid_019047,ck_003405,firefox,2024-10-26 19:40:00,3
rid_003858,ck_003406,firefox,2024-10-26 19:45:00,0
rid_006607,ck_003407,safari,2024-10-26 19:50:00,3
rid_019821,ck_003408,chrome,2024-10-26 19:55:00,2
rid_003157,ck_003409,chrome,2024-10-26 20:00:00,3
rid_018910,ck_003410,firefox,2024-10-26 20:05:00,2
rid_007209,ck_003411,chrome,2024-10-26 20:10:00,3
rid_008057,ck_003412,safari,2024-10-26 20:15:00,0
rid_014090,ck_003413,chrome,2024-10-26 20:20:00,0
rid_019321,ck_003414,chrome,2024-10-26 20:25:00,1
rid_013571,ck_003415,chrome,2024-10-26 20:30:00,3
rid_005509,ck_003416,safari,2024-10-26 20:35:00,1
rid_001634,ck_003417,chrome,2024-10-26 20:40:00,3
rid_009767,ck_003418,chrome,2024-10-26 20:45:00,3
rid_008938,ck_003419,safari,2024-10-26 20:50:00,0
rid_019866,ck_003420,firefox,2024-10-26 20:55:00,2
rid_008097,ck_003421,safari,2024-10-26 21:00:00,2
rid_013741,ck_003422,edge,2024-10-26 21:05:00,3
rid_005058,ck_003423,chrome,2024-10-26 21:10:00,3
rid_018468,ck_003424,edge,2024-10-26 21:15:00,3
rid_008788,ck_003425,safari,2024-10-26 21:20:00,0
rid_010194,ck_003426,chrome,2024-10-26 21:25:00,2
rid_006335,ck_003427,edge,2024-10-26 21:30:00,2
rid_004804,ck_003428,firefox,2024-10-26 21:35:00,1
rid_006908,ck_003429,chrome,2024-10-26 21:40:00,1
rid_006993,ck_003430,chrome,2024-10-26 21:45:00,3
rid_014943,ck_003431,edge,2024-10-26 21:50:00,0
rid_019746,ck_003432,edge,2024-10-26 21:55:00,1
rid_002810,ck_003433,chrome,2024-10-26 22:00:00,0
rid_001523,ck_003434,edge,2024-10-26 22:05:00,2
rid_003507,ck_003435,edge,2024-10-26 22:10:00,1
rid_013639,ck_003436,firefox,2024-10-26 22:15:00,2
rid_013313,ck_003437,edge,2024-10-26 22:20:00,0
rid_019227,ck_003438,safari,2024-10-26 22:25:00,2
rid_019443,ck_003439,chrome,2024-10-26 22:30:00,3
rid_017974,ck_003440,edge,2024-10-26 22:35:00,3
rid_010229,ck_003441,safari,2024-10-26 22:40:00,0
rid_017074,ck_003442,firefox,2024-10-26 22:45:00,1
rid_013442,ck_003443,edge,2024-10-26 22:50:00,3
rid_002115,ck_003444,safari,2024-10-26 22:55:00,3
rid_014048,ck_003445,safari,2024-10-26 23:00:00,2
rid_019175,ck_003446,safari,2024-10-26 23:05:00,1
rid_000349,ck_003447,firefox,2024-10-26 23:10:00,1
rid_000663,ck_003448,edge,2024-10-26 23:15:00,2
rid_016105,ck_003449,safari,2024-10-26 23:20:00,0
rid_006186,ck_003450,safari,2024-10-26 23:25:00,3
rid_000626,ck_003451,safari,2024-10-26 23:30:00,2
rid_019050,ck_003452,safari,2024-10-26 23:35:00,2
rid_005371,ck_003453,chrome,2024-10-26 23:40:00,1
rid_015329,ck_003454,chrome,2024-10-26 23:45:00,1
rid_014941,ck_003455,edge,2024-10-26 23:50:00,2
rid_019213,ck_003456,safari,2024-10-26 23:55:00,3
rid_005337,ck_003457,edge,2024-10-27 00:00:00,2
rid_004797,ck_003458,edge,2024-10-27 00:05:00,3
rid_019132,ck_003459,chrome,2024-10-27 00:10:00,0
rid_014392,ck_003460,firefox,2024-10-27 00:15:00,3
rid_000451,ck_003461,edge,2024-10-27 00:20:00,1
rid_015267,ck_003462,safari,2024-10-27 00:25:00,3
rid_009978,ck_003463,firefox,2024-10-27 00:30:00,2
rid_016711,ck_003464,firefox,2024-10-27 00:35:00,0
rid_009454,ck_003465,safari,2024-10-27 00:40:00,0
rid_015803,ck_003466,firefox,2024-10-27 00:45:00,1
rid_007649,ck_003467,safari,2024-10-27 00:50:00,3
rid_010019,ck_003468,edge,2024-10-27 00:55:00,0
rid_001465,ck_003469,safari,2024-10-27 01:00:00,2
rid_000312,ck_003470,firefox,2024-10-27 01:05:00,1
rid_004407,ck_003471,firefox,2024-10-27 01:10:00,3
rid_011521,ck_003472,firefox,2024-10-27 01:15:00,1
rid_012839,ck_003473,safari,2024-10-27 01:20:00,2
rid_016645,ck_003474,firefox,2024-10-27 01:25:00,1
rid_007038,ck_003475,firefox,2024-10-27 01:30:00,3
rid_008408,ck_003476,safari,2024-10-27 01:35:00,0
rid_015537,ck_003477,firefox,2024-10-27 01:40:00,3
rid_006392,ck_003478,edge,2024-10-27 01:45:00,1
rid_011157,ck_003479,firefox,2024-10-27 01:50:00,1
rid_007092,ck_003480,firefox,2024-10-27 01:55:00,2
rid_015512,ck_003481,firefox,2024-10-27 02:00:00,1
rid_013029,ck_003482,chrome,2024-10-27 02:05:00,0
rid_017367,ck_003483,firefox,2024-10-27 02:10:00,0
rid_008175,ck_003484,edge,2024-10-27 02:15:00,1
rid_019688,ck_003485,chrome,2024-10-27 02:20:00,1
rid_009187,ck_003486,safari,2024-10-27 02:25:00,3
rid_009414,ck_003487,chrome,2024-10-27 02:30:00,1
rid_014790,ck_003488,chrome,2024-10-27 02:35:00,0
rid_001407,ck_003489,safari,2024-10-27 02:40:00,0
rid_011612,ck_003490,firefox,2024-10-27 02:45:00,1
rid_011682,ck_003491,firefox,2024-10-27 02:50:00,0
rid_011826,ck_003492,edge,2024-10-27 02:55:00,3
rid_009385,ck_003493,chrome,2024-10-27 03:00:00,3
rid_013948,ck_003494,safari,2024-10-27 03:05:00,3
rid_005453,ck_003495,chrome,2024-10-27 03:10:00,2
rid_017737,ck_003496,edge,2024-10-27 03:15:00,3
rid_005072,ck_003497,safari,2024-10-27 03:20:00,0
rid_009223,ck_003498,firefox,2024-10-27 03:25:00,0
rid_019805,ck_003499,safari,2024-10-27 03:30:00,0
rid_002713,ck_003500,chrome,2024-10-27 03:35:00,2
rid_001919,ck_003501,edge,2024-10-27 03:40:00,2
rid_017001,ck_003502,edge,2024-10-27 03:45:00,3
rid_000939,ck_003503,firefox,2024-10-27 03:50:00,2
rid_009098,ck_003504,edge,2024-10-27 03:55:00,1
rid_015629,ck_003505,edge,2024-10-27 04:00:00,2
rid_015962,ck_003506,firefox,2024-10-27 04:05:00,1
rid_005952,ck_003507,chrome,2024-10-27 04:10:00,2
rid_015346,ck_003508,safari,2024-10-27 04:15:00,2
rid_005168,ck_003509,edge,2024-10-27 04:20:00,1
rid_006551,ck_003510,firefox,2024-10-27 04:25:00,0
rid_016797,ck_003511,edge,2024-10-27 04:30:00,0
rid_008786,ck_003512,firefox,2024-10-27 04:35:00,2
rid_005493,ck_003513,firefox,2024-10-27 04:40:00,2
rid_019735,ck_003514,firefox,2024-10-27 04:45:00,1
rid_007273,ck_003515,safari,2024-10-27 04:50:00,1
rid_011106,ck_003516,chrome,2024-10-27 04:55:00,1
rid_012290,ck_003517,edge,2024-10-27 05:00:00,1
rid_007215,ck_003518,safari,2024-10-27 05:05:00,2
rid_004525,ck_003519,chrome,2024-10-27 05:10:00,2
rid_019761,ck_003520,safari,2024-10-27 05:15:00,2
rid_008108,ck_003521,safari,2024-10-27 05:20:00,1
rid_015695,ck_003522,firefox,2024-10-27 05:25:00,3
rid_000667,ck_003523,safari,2024-10-27 05:30:00,0
rid_000726,ck_003524,safari,2024-10-27 05:35:00,1
rid_014570,ck_003525,edge,2024-10-27 05:40:00,1
rid_006347,ck_003526,edge,2024-10-27 05:45:00,1
rid_011144,ck_003527,safari,2024-10-27 05:50:00,1
rid_014066,ck_003528,edge,2024-10-27 05:55:00,2
rid_005477,ck_003529,edge,2024-10-27 06:00:00,1
rid_011148,ck_003530,edge,2024-10-27 06:05:00,1
rid_004872,ck_003531,edge,2024-10-27 06:10:00,3
rid_015514,ck_003532,chrome,2024-10-27 06:15:00,1
rid_002259,ck_003533,firefox,2024-10-27 06:20:00,0
rid_014186,ck_003534,chrome,2024-10-27 06:25:00,3
rid_005605,ck_003535,chrome,2024-10-27 06:30:00,0
rid_012710,ck_003536,edge,2024-10-27 06:35:00,3
rid_016275,ck_003537,firefox,2024-10-27 06:40:00,0
rid_017933,ck_003538,edge,2024-10-27 06:45:00,3
rid_012914,ck_003539,firefox,2024-10-27 06:50:00,1
rid_013420,ck_003540,firefox,2024-10-27 06:55:00,3
rid_018104,ck_003541,safari,2024-10-27 07:00:00,3
rid_013820,ck_003542,firefox,2024-10-27 07:05:00,3
rid_018990,ck_003543,safari,2024-10-27 07:10:00,2
rid_004053,ck_003544,safari,2024-10-27 07:15:00,2
rid_016606,ck_003545,chrome,2024-10-27 07:20:00,3
rid_006146,ck_003546,firefox,2024-10-27 07:25:00,2
rid_000280,ck_003547,edge,2024-10-27 07:30:00,2
rid_005884,ck_003548,firefox,2024-10-27 07:35:00,0
rid_018030,ck_003549,edge,2024-10-27 07:40:00,1
rid_012128,ck_003550,firefox,2024-10-27 07:45:00,3
rid_000227,ck_003551,chrome,2024-10-27 07:50:00,0
rid_003416,ck_003552,chrome,2024-10-27 07:55:00,2
rid_014312,ck_003553,edge,2024-10-27 08:00:00,0
rid_003534,ck_003554,safari,2024-10-27 08:05:00,1
rid_014672,ck_003555,firefox,2024-10-27 08:10:00,3
rid_013496,ck_003556,firefox,2024-10-27 08:15:00,1
rid_004419,ck_003557,chrome,2024-10-27 08:20:00,3
rid_001062,ck_003558,firefox,2024-10-27 08:25:00,0
rid_018510,ck_003559,safari,2024-10-27 08:30:00,0
rid_004148,ck_003560,safari,2024-10-27 08:35:00,0
rid_015402,ck_003561,firefox,2024-10-27 08:40:00,3
rid_002669,ck_003562,safari,2024-10-27 08:45:00,2
rid_010266,ck_003563,safari,2024-10-27 08:50:00,0
rid_015501,ck_003564,safari,2024-10-27 08:55:00,0
rid_007602,ck_003565,firefox,2024-10-27 09:00:00,3
rid_004150,ck_003566,firefox,2024-10-27 09:05:00,2
rid_006567,ck_003567,chrome,2024-10-27 09:10:00,0
rid_011576,ck_003568,firefox,2024-10-27 09:15:00,2
rid_016677,ck_003569,edge,2024-10-27 09:20:00,3
rid_004361,ck_003570,firefox,2024-10-27 09:25:00,2
rid_003809,ck_003571,chrome,2024-10-27 09:30:00,0
rid_011792,ck_003572,safari,2024-10-27 09:35:00,3
rid_012193,ck_003573,safari,2024-10-27 09:40:00,2
rid_007677,ck_003574,firefox,2024-10-27 09:45:00,3
rid_006111,ck_003575,edge,2024-10-27 09:50:00,2
rid_009413,ck_003576,edge,2024-10-27 09:55:00,3
rid_010574,ck_003577,firefox,2024-10-27 10:00:00,1
rid_008363,ck_003578,firefox,2024-10-27 10:05:00,3
rid_009132,ck_003579,edge,2024-10-27 10:10:00,2
rid_009105,ck_003580,chrome,2024-10-27 10:15:00,0
rid_017357,ck_003581,edge,2024-10-27 10:20:00,2
rid_005861,ck_003582,firefox,2024-10-27 10:25:00,1
rid_019054,ck_003583,chrome,2024-10-27 10:30:00,3
rid_019286,ck_003584,safari,2024-10-27 10:35:00,3
rid_004335,ck_003585,chrome,2024-10-27 10:40:00,3
rid_009673,ck_003586,chrome,2024-10-27 10:45:00,2
rid_019812,ck_003587,safari,2024-10-27 10:50:00,1
rid_006930,ck_003588,chrome,2024-10-27 10:55:00,1
rid_005389,ck_003589,edge,2024-10-27 11:00:00,2
rid_002050,ck_003590,edge,2024-10-27 11:05:00,3
rid_011080,ck_003591,chrome,2024-10-27 11:10:00,0
rid_003410,ck_003592,safari,2024-10-27 11:15:00,0
rid_005665,ck_003593,safari,2024-10-27 11:20:00,2
rid_005859,ck_003594,safari,2024-10-27 11:25:00,3
rid_018363,ck_003595,edge,2024-10-27 11:30:00,1
rid_015102,ck_003596,chrome,2024-10-27 11:35:00,0
rid_007712,ck_003597,safari,2024-10-27 11:40:00,3
rid_001917,ck_003598,chrome,2024-10-27 11:45:00,2
rid_014156,ck_003599,firefox,2024-10-27 11:50:00,1
rid_001415,ck_003600,safari,2024-10-27 11:55:00,2
rid_001536,ck_003601,safari,2024-10-27 12:00:00,0
rid_018835,ck_003602,edge,2024-10-27 12:05:00,3
rid_018630,ck_003603,firefox,2024-10-27 12:10:00,2
rid_011953,ck_003604,chrome,2024-10-27 12:15:00,3
rid_005220,ck_003605,chrome,2024-10-27 12:20:00,1
rid_015225,ck_003606,firefox,2024-10-27 12:25:00,0
rid_003050,ck_003607,firefox,2024-10-27 12:30:00,1
rid_008241,ck_003608,safari,2024-10-27 12:35:00,2
rid_002813,ck_003609,chrome,2024-10-27 12:40:00,2
rid_013707,ck_003610,edge,2024-10-27 12:45:00,1
rid_009040,ck_003611,firefox,2024-10-27 12:50:00,0
rid_019747,ck_003612,firefox,2024-10-27 12:55:00,3
rid_000532,ck_003613,safari,2024-10-27 13:00:00,2
rid_014597,ck_003614,safari,2024-10-27 13:05:00,1
rid_014164,ck_003615,chrome,2024-10-27 13:10:00,1
rid_000593,ck_003616,safari,2024-10-27 13:15:00,2
rid_016020,ck_003617,edge,2024-10-27 13:20:00,0
rid_014895,ck_003618,chrome,2024-10-27 13:25:00,3
rid_008372,ck_003619,chrome,2024-10-27 13:30:00,3
rid_000921,ck_003620,edge,2024-10-27 13:35:00,3
rid_010796,ck_003621,edge,2024-10-27 13:40:00,1
rid_016355,ck_003622,firefox,2024-10-27 13:45:00,3
rid_004739,ck_003623,safari,2024-10-27 13:50:00,0
rid_010744,ck_003624,chrome,2024-10-27 13:55:00,2
rid_018536,ck_003625,firefox,2024-10-27 14:00:00,0
rid_000305,ck_003626,chrome,2024-10-27 14:05:00,1
rid_004033,ck_003627,safari,2024-10-27 14:10:00,0
rid_012189,ck_003628,edge,2024-10-27 14:15:00,3
rid_012088,ck_003629,chrome,2024-10-27 14:20:00,0
rid_007389,ck_003630,firefox,2024-10-27 14:25:00,2
rid_014892,ck_003631,safari,2024-10-27 14:30:00,2
rid_013950,ck_003632,firefox,2024-10-27 14:35:00,2
rid_011404,ck_003633,safari,2024-10-27 14:40:00,0
rid_007862,ck_003634,firefox,2024-10-27 14:45:00,1
rid_012125,ck_003635,chrome,2024-10-27 14:50:00,1
rid_012894,ck_003636,chrome,2024-10-27 14:55:00,0
rid_018511,ck_003637,firefox,2024-10-27 15:00:00,0
rid_003103,ck_003638,safari,2024-10-27 15:05:00,3
rid_018492,ck_003639,chrome,2024-10-27 15:10:00,2
rid_000371,ck_003640,chrome,2024-10-27 15:15:00,2
rid_017397,ck_003641,chrome,2024-10-27 15:20:00,0
rid_018255,ck_003642,firefox,2024-10-27 15:25:00,3
rid_002722,ck_003643,firefox,2024-10-27 15:30:00,3
rid_015091,ck_003644,firefox,2024-10-27 15:35:00,0
rid_018809,ck_003645,safari,2024-10-27 15:40:00,2
rid_002597,ck_003646,safari,2024-10-27 15:45:00,1
rid_006343,ck_003647,edge,2024-10-27 15:50:00,1
rid_008793,ck_003648,firefox,2024-10-27 15:55:00,3
