real_identity_id,browser_fingerprint_id,user_agent_family
rid_015340,bf_008404,safari
rid_010640,bf_008405,edge
rid_014513,bf_008406,firefox
rid_013934,bf_008407,edge
rid_011862,bf_008408,chrome
rid_017783,bf_008409,firefox
rid_000994,bf_008410,edge
rid_017077,bf_008411,edge
rid_009590,bf_008412,chrome
rid_018384,bf_008413,edge
rid_018881,bf_008414,edge
rid_018011,bf_008415,edge
rid_019247,bf_008416,edge
rid_011428,bf_008417,chrome
rid_004945,bf_008418,firefox
rid_017370,bf_008419,safari
rid_013082,bf_008420,chrome
rid_001917,bf_008421,edge
rid_005510,bf_008422,chrome
rid_019100,bf_008423,chrome
rid_017172,bf_008424,firefox
rid_016976,bf_008425,chrome
rid_001168,bf_008426,chrome
rid_012535,bf_008427,safari
rid_018510,bf_008428,chrome
rid_006323,bf_008429,safari
rid_014937,bf_008430,safari
rid_015129,bf_008431,firefox
rid_014453,bf_008432,edge
rid_016841,bf_008433,firefox
rid_014483,bf_008434,edge
rid_005910,bf_008435,chrome
rid_015519,bf_008436,edge
rid_002864,bf_008437,firefox
rid_004044,bf_008438,firefox
rid_019740,bf_008439,edge
rid_009386,bf_008440,chrome
rid_001977,bf_008441,chrome
rid_001055,bf_008442,edge
rid_007581,bf_008443,chrome
rid_000651,bf_008444,firefox
rid_002072,bf_008445,edge
rid_000018,bf_008446,edge
rid_012365,bf_008447,edge
rid_003925,bf_008448,safari
rid_011198,bf_008449,safari
rid_006420,bf_008450,chrome
rid_014467,bf_008451,chrome
rid_003474,bf_008452,firefox
rid_012967,bf_008453,chrome
rid_018485,bf_008454,edge
rid_013790,bf_008455,safari
rid_009428,bf_008456,edge
rid_018321,bf_008457,safari
rid_004029,bf_008458,firefox
rid_018649,bf_008459,safari
rid_015685,bf_008460,safari
rid_019689,bf_008461,edge
rid_018543,bf_008462,edge
rid_010257,bf_008463,safari
rid_011388,bf_008464,edge
rid_008584,bf_008465,safari
rid_009919,bf_008466,safari
rid_011861,bf_008467,edge
rid_016451,bf_008468,chrome
rid_014387,bf_008469,chrome
rid_015979,bf_008470,edge
rid_015265,bf_008471,firefox
rid_007070,bf_008472,firefox
rid_010856,bf_008473,firefox
rid_001539,bf_008474,firefox
rid_007927,bf_008475,chrome
rid_013848,bf_008476,chrome
rid_002095,bf_008477,safari
rid_015231,bf_008478,firefox
rid_019152,bf_008479,edge
rid_009568,bf_008480,chrome
rid_004972,bf_008481,edge
rid_009968,bf_008482,firefox
rid_005349,bf_008483,firefox
rid_004265,bf_008484,firefox
rid_003290,bf_008485,edge
rid_018884,bf_008486,chrome
rid_005909,bf_008487,chrome
rid_007139,bf_008488,edge
rid_009306,bf_008489,edge
rid_007604,bf_008490,edge
rid_006392,bf_008491,chrome
rid_018025,bf_008492,chrome
rid_005646,bf_008493,edge
rid_008962,bf_008494,safari
rid_013804,bf_008495,chrome
rid_018812,bf_008496,safari
rid_016274,bf_008497,firefox
rid_009689,bf_008498,safari
rid_011876,bf_008499,firefox
rid_011795,bf_008500,firefox
rid_004293,bf_008501,safari
rid_003731,bf_008502,safari
rid_001725,bf_008503,edge
rid_014998,bf_008504,safari
rid_019198,bf_008505,safari
rid_015629,bf_008506,safari
rid_016092,bf_008507,edge
rid_011656,bf_008508,edge
rid_016565,bf_008509,safari
rid_011543,bf_008510,firefox
rid_005767,bf_008511,firefox
rid_002635,bf_008512,firefox
rid_018684,bf_008513,edge
rid_010320,bf_008514,edge
rid_002233,bf_008515,edge
rid_013955,bf_008516,safari
rid_005115,bf_008517,edge
rid_008603,bf_008518,safari
rid_000129,bf_008519,firefox
rid_013181,bf_008520,safari
rid_014493,bf_008521,chrome
rid_016431,bf_008522,safari
rid_012111,bf_008523,edge
rid_009249,bf_008524,firefox
rid_005344,bf_008525,firefox
rid_006252,bf_008526,chrome
rid_017688,bf_008527,chrome
rid_004989,bf_008528,edge
rid_003161,bf_008529,edge
rid_009892,bf_008530,chrome
rid_018401,bf_008531,edge
rid_001194,bf_008532,safari
rid_013694,bf_008533,chrome
rid_016047,bf_008534,chrome
rid_019301,bf_008535,safari
rid_018161,bf_008536,chrome
rid_018228,bf_008537,edge
rid_014289,bf_008538,safari
rid_010550,bf_008539,edge
rid_017479,bf_008540,edge
rid_014027,bf_008541,edge
rid_003564,bf_008542,firefox
rid_016313,bf_008543,chrome
rid_017664,bf_008544,firefox
rid_016337,bf_008545,firefox
rid_018435,bf_008546,safari
rid_008268,bf_008547,edge
rid_018810,bf_008548,edge
rid_001302,bf_008549,chrome
rid_011343,bf_008550,chrome
rid_008343,bf_008551,firefox
rid_008220,bf_008552,chrome
rid_019407,bf_008553,safari
rid_006073,bf_008554,safari
rid_013797,bf_008555,safari
rid_014306,bf_008556,safari
rid_013734,bf_008557,safari
rid_010639,bf_008558,chrome
rid_016018,bf_008559,edge
rid_002697,bf_008560,firefox
rid_003315,bf_008561,firefox
rid_010025,bf_008562,safari
rid_019925,bf_008563,edge
rid_010365,bf_008564,chrome
rid_009019,bf_008565,chrome
rid_016849,bf_008566,safari
rid_015501,bf_008567,firefox
rid_015920,bf_008568,chrome
rid_015682,bf_008569,safari
rid_010543,bf_008570,safari
rid_019437,bf_008571,edge
rid_003714,bf_008572,safari
rid_018211,bf_008573,safari
rid_011867,bf_008574,chrome
rid_007535,bf_008575,chrome
rid_014721,bf_008576,chrome
rid_007851,bf_008577,chrome
rid_018063,bf_008578,firefox
rid_005203,bf_008579,chrome
rid_006834,bf_008580,chrome
rid_003595,bf_008581,safari
rid_017685,bf_008582,edge
rid_019416,bf_008583,edge
rid_014571,bf_008584,safari
rid_010575,bf_008585,chrome
rid_014959,bf_008586,firefox
rid_019025,bf_008587,chrome
rid_010613,bf_008588,chrome
rid_018176,bf_008589,edge
rid_010040,bf_008590,edge
rid_011836,bf_008591,safari
rid_011448,bf_008592,firefox
rid_000297,bf_008593,chrome
rid_003537,bf_008594,chrome
rid_008162,bf_008595,firefox
rid_014614,bf_008596,firefox
rid_007995,bf_008597,edge
rid_011698,bf_008598,chrome
rid_010685,bf_008599,safari
rid_002409,bf_008600,chrome
rid_001704,bf_008601,safari
rid_001064,bf_008602,safari
rid_014369,bf_008603,edge
rid_002144,bf_008604,firefox
rid_016218,bf_008605,edge
rid_002127,bf_008606,firefox
rid_004337,bf_008607,chrome
rid_006404,bf_008608,safari
rid_015262,bf_008609,safari
rid_000857,bf_008610,safari
rid_008148,bf_008611,firefox
rid_015233,bf_008612,safari
rid_019594,bf_008613,edge
rid_012687,bf_008614,firefox
rid_006996,bf_008615,safari
rid_000326,bf_008616,firefox
rid_004872,bf_008617,chrome
rid_005292,bf_008618,firefox
rid_002700,bf_008619,edge
rid_019351,bf_008620,edge
rid_019507,bf_008621,chrome
rid_009507,bf_008622,edge
rid_005713,bf_008623,safari
rid_004139,bf_008624,edge
rid_008629,bf_008625,safari
rid_009347,bf_008626,safari
rid_006149,bf_008627,chrome
rid_017370,bf_008628,safari
rid_000355,bf_008629,edge
rid_003520,bf_008630,chrome
rid_003916,bf_008631,edge
rid_003645,bf_008632,safari
rid_000613,bf_008633,edge
rid_004083,bf_008634,safari
rid_006470,bf_008635,edge
rid_017682,bf_008636,firefox
rid_017610,bf_008637,chrome
rid_016155,bf_008638,chrome
rid_007681,bf_008639,edge
rid_000019,bf_008640,safari
rid_003974,bf_008641,chrome
rid_009929,bf_008642,safari
rid_018467,bf_008643,chrome
rid_016294,bf_008644,firefox
rid_016256,bf_008645,chrome
rid_015220,bf_008646,chrome
rid_015202,bf_008647,firefox
rid_003605,bf_008648,firefox
rid_015907,bf_008649,chrome
rid_006580,bf_008650,firefox
rid_010563,bf_008651,safari
rid_016023,bf_008652,edge
rid_008784,bf_008653,safari
rid_017479,bf_008654,edge
rid_009507,bf_008655,chrome
rid_017696,bf_008656,firefox
rid_010000,bf_008657,chrome
rid_015123,bf_008658,edge
rid_006649,bf_008659,safari
rid_011791,bf_008660,firefox
rid_018057,bf_008661,edge
rid_005973,bf_008662,edge
rid_013489,bf_008663,chrome
rid_016049,bf_008664,edge
rid_013277,bf_008665,edge
rid_012421,bf_008666,safari
rid_017398,bf_008667,edge
rid_013123,bf_008668,chrome
rid_017925,bf_008669,chrome
rid_001842,bf_008670,edge
rid_015662,bf_008671,chrome
rid_002081,bf_008672,edge
rid_008998,bf_008673,edge
rid_004211,bf_008674,safari
rid_010194,bf_008675,edge
rid_011829,bf_008676,safari
rid_006607,bf_008677,edge
rid_016393,bf_008678,firefox
rid_013223,bf_008679,edge
rid_005327,bf_008680,safari
rid_007717,bf_008681,chrome
rid_008560,bf_008682,firefox
rid_014938,bf_008683,firefox
rid_004493,bf_008684,chrome
rid_007349,bf_008685,edge
rid_014691,bf_008686,firefox
rid_004836,bf_008687,safari
rid_008865,bf_008688,firefox
rid_008100,bf_008689,safari
rid_002148,bf_008690,safari
rid_000721,bf_008691,safari
rid_019465,bf_008692,chrome
rid_011542,bf_008693,firefox
rid_007181,bf_008694,edge
rid_002299,bf_008695,edge
rid_011057,bf_008696,chrome
rid_017183,bf_008697,edge
rid_018603,bf_008698,firefox
rid_016125,bf_008699,firefox
rid_006152,bf_008700,edge
rid_005593,bf_008701,edge
rid_011561,bf_008702,firefox
rid_007143,bf_008703,chrome
rid_010699,bf_008704,chrome
rid_001692,bf_008705,chrome
rid_014683,bf_008706,edge
rid_007533,bf_008707,chrome
rid_012874,bf_008708,safari
rid_019402,bf_008709,chrome
rid_012018,bf_008710,chrome
rid_014015,bf_008711,safari
rid_003562,bf_008712,chrome
rid_010200,bf_008713,chrome
rid_014580,bf_008714,chrome
rid_016607,bf_008715,firefox
rid_010855,bf_008716,chrome
rid_003311,bf_008717,chrome
rid_012291,bf_008718,edge
rid_011203,bf_008719,safari
rid_015759,bf_008720,chrome
rid_002524,bf_008721,firefox
rid_011937,bf_008722,firefox
rid_009972,bf_008723,safari
rid_009734,bf_008724,chrome
rid_019079,bf_008725,chrome
rid_018152,bf_008726,firefox
rid_003873,bf_008727,chrome
rid_018488,bf_008728,safari
rid_012112,bf_008729,chrome
rid_003721,bf_008730,firefox
rid_013738,bf_008731,firefox
rid_011831,bf_008732,firefox
rid_003607,bf_008733,safari
rid_015033,bf_008734,safari
rid_000054,bf_008735,edge
rid_010180,bf_008736,safari
rid_003859,bf_008737,chrome
rid_002101,bf_008738,edge
rid_004834,bf_008739,chrome
rid_015737,bf_008740,firefox
rid_009305,bf_008741,safari
rid_009721,bf_008742,chrome
rid_005964,bf_008743,chrome
rid_014819,bf_008744,firefox
rid_000295,bf_008745,edge
rid_011750,bf_008746,firefox
rid_017158,bf_008747,chrome
rid_017783,bf_008748,edge
rid_017154,bf_008749,chrome
rid_005824,bf_008750,chrome
rid_001081,bf_008751,safari
rid_004925,bf_008752,firefox
rid_002695,bf_008753,edge
rid_015804,bf_008754,chrome
rid_003424,bf_008755,safari
rid_009833,bf_008756,safari
rid_000623,bf_008757,firefox
rid_014177,bf_008758,chrome
rid_018101,bf_008759,chrome
rid_009634,bf_008760,safari
rid_007069,bf_008761,edge
rid_009483,bf_008762,chrome
rid_019582,bf_008763,edge
rid_001269,bf_008764,chrome
rid_017354,bf_008765,chrome
rid_013091,bf_008766,firefox
rid_003358,bf_008767,safari
rid_004506,bf_008768,firefox
rid_004941,bf_008769,firefox
rid_002018,bf_008770,edge
rid_017602,bf_008771,safari
rid_015618,bf_008772,firefox
rid_016567,bf_008773,chrome
rid_015371,bf_008774,safari
rid_006773,bf_008775,safari
rid_011794,bf_008776,safari
rid_009868,bf_008777,safari
rid_018538,bf_008778,chrome
rid_001747,bf_008779,safari
rid_000408,bf_008780,edge
rid_005844,bf_008781,safari
rid_003806,bf_008782,safari
rid_007068,bf_008783,safari
rid_015537,bf_008784,edge
rid_017019,bf_008785,firefox
rid_002137,bf_008786,firefox
rid_006774,bf_008787,edge
rid_006846,bf_008788,safari
rid_014505,bf_008789,edge
rid_007847,bf_008790,safari
rid_016675,bf_008791,chrome
rid_006715,bf_008792,safari
rid_008952,bf_008793,safari
rid_013349,bf_008794,chrome
rid_016182,bf_008795,firefox
rid_009761,bf_008796,firefox
rid_013801,bf_008797,chrome
rid_010780,bf_008798,firefox
rid_001428,bf_008799,chrome
rid_017092,bf_008800,safari
rid_008141,bf_008801,safari
rid_018969,bf_008802,safari
rid_013640,bf_008803,safari
rid_003961,bf_008804,chrome
rid_010009,bf_008805,firefox
rid_005665,bf_008806,safari
rid_017659,bf_008807,chrome
rid_012201,bf_008808,chrome
rid_002242,bf_008809,chrome
rid_012082,bf_008810,firefox
rid_004214,bf_008811,chrome
rid_012061,bf_008812,safari
rid_006581,bf_008813,firefox
rid_009277,bf_008814,edge
rid_004584,bf_008815,edge
rid_009455,bf_008816,edge
rid_007289,bf_008817,firefox
rid_007816,bf_008818,safari
rid_008281,bf_008819,firefox
rid_003864,bf_008820,safari
rid_013928,bf_008821,firefox
rid_016334,bf_008822,safari
rid_016347,bf_008823,chrome
rid_013189,bf_008824,safari
rid_013302,bf_008825,firefox
rid_014413,bf_008826,edge
rid_001680,bf_008827,safari
rid_006988,bf_008828,chrome
rid_002076,bf_008829,chrome
rid_008933,bf_008830,edge
rid_002112,bf_008831,edge
rid_019485,bf_008832,edge
rid_014539,bf_008833,firefox
rid_018526,bf_008834,firefox
rid_008587,bf_008835,chrome
rid_005346,bf_008836,firefox
rid_013980,bf_008837,safari
rid_011461,bf_008838,firefox
rid_013133,bf_008839,chrome
rid_009206,bf_008840,edge
rid_005606,bf_008841,edge
rid_015119,bf_008842,safari
rid_019558,bf_008843,safari
rid_018919,bf_008844,safari
rid_005487,bf_008845,chrome
rid_017671,bf_008846,firefox
rid_007867,bf_008847,edge
rid_017552,bf_008848,safari
rid_001115,bf_008849,edge
rid_014012,bf_008850,firefox
rid_006317,bf_008851,firefox
rid_005654,bf_008852,firefox
rid_012340,bf_008853,safari
rid_017200,bf_008854,firefox
rid_004510,bf_008855,firefox
rid_017646,bf_008856,chrome
rid_015419,bf_008857,chrome
rid_017997,bf_008858,chrome
rid_000626,bf_008859,edge
rid_011613,bf_008860,firefox
rid_015484,bf_008861,chrome
rid_004673,bf_008862,firefox
rid_016990,bf_008863,edge
rid_019821,bf_008864,edge
rid_017935,bf_008865,safari
rid_016112,bf_008866,safari
rid_005796,bf_008867,chrome
rid_003648,bf_008868,safari
rid_013942,bf_008869,chrome
rid_014583,bf_008870,firefox
rid_007607,bf_008871,chrome
rid_002985,bf_008872,chrome
rid_011419,bf_008873,chrome
rid_017292,bf_008874,chrome
rid_010892,bf_008875,firefox
rid_014204,bf_008876,edge
rid_016589,bf_008877,safari
rid_016688,bf_008878,edge
rid_006640,bf_008879,edge
rid_017776,bf_008880,safari
rid_015851,bf_008881,edge
rid_006842,bf_008882,edge
rid_015850,bf_008883,edge
rid_014622,bf_008884,edge
rid_015918,bf_008885,firefox
rid_019154,bf_008886,chrome
rid_015392,bf_008887,safari
rid_003094,bf_008888,chrome
rid_015467,bf_008889,edge
rid_007433,bf_008890,edge
rid_009075,bf_008891,safari
rid_018429,bf_008892,firefox
rid_018783,bf_008893,firefox
rid_017303,bf_008894,firefox
rid_011688,bf_008895,chrome
rid_000317,bf_008896,chrome
rid_005291,bf_008897,firefox
rid_004195,bf_008898,chrome
rid_006468,bf_008899,edge
rid_007194,bf_008900,firefox
rid_000599,bf_008901,firefox
rid_002649,bf_008902,safari
rid_017759,bf_008903,edge
rid_006260,bf_008904,firefox
rid_016644,bf_008905,chrome
rid_013215,bf_008906,edge
rid_015306,bf_008907,chrome
rid_000958,bf_008908,firefox
rid_016916,bf_008909,firefox
rid_011415,bf_008910,firefox
rid_003317,bf_008911,firefox
rid_014672,bf_008912,edge
rid_014271,bf_008913,chrome
rid_005845,bf_008914,firefox
rid_010125,bf_008915,firefox
rid_011961,bf_008916,edge
rid_004088,bf_008917,edge
rid_006891,bf_008918,safari
rid_010037,bf_008919,chrome
rid_013869,bf_008920,firefox
rid_010399,bf_008921,chrome
rid_018729,bf_008922,edge
rid_001467,bf_008923,chrome
rid_018947,bf_008924,edge
rid_002312,bf_008925,edge
rid_006313,bf_008926,edge
rid_019869,bf_008927,chrome
rid_013314,bf_008928,firefox
rid_018175,bf_008929,safari
rid_000106,bf_008930,safari
rid_017995,bf_008931,firefox
rid_012368,bf_008932,safari
rid_015774,bf_008933,firefox
rid_014495,bf_008934,chrome
rid_009922,bf_008935,safari
rid_014614,bf_008936,firefox
rid_018558,bf_008937,chrome
rid_019899,bf_008938,edge
rid_017456,bf_008939,chrome
rid_006482,bf_008940,firefox
rid_018776,bf_008941,firefox
rid_001034,bf_008942,firefox
rid_011571,bf_008943,chrome
rid_008204,bf_008944,chrome
rid_000424,bf_008945,edge
rid_002011,bf_008946,firefox
rid_003608,bf_008947,edge
rid_007465,bf_008948,edge
rid_018942,bf_008949,firefox
rid_010529,bf_008950,firefox
rid_003229,bf_008951,safari
rid_016331,bf_008952,firefox
rid_017223,bf_008953,safari
rid_012241,bf_008954,firefox
rid_016620,bf_008955,firefox
rid_003447,bf_008956,chrome
rid_006217,bf_008957,safari
rid_002388,bf_008958,firefox
rid_015062,bf_008959,edge
rid_002990,bf_008960,edge
rid_011943,bf_008961,edge
rid_010231,bf_008962,edge
rid_018753,bf_008963,firefox
rid_001345,bf_008964,chrome
rid_013128,bf_008965,safari
rid_016020,bf_008966,edge
rid_018536,bf_008967,chrome
rid_000973,bf_008968,chrome
rid_012128,bf_008969,chrome
rid_004789,bf_008970,chrome
rid_002334,bf_008971,safari
rid_006285,bf_008972,edge
rid_016226,bf_008973,chrome
rid_008776,bf_008974,firefox
rid_018885,bf_008975,firefox
rid_019780,bf_008976,edge
rid_019959,bf_008977,firefox
rid_019566,bf_008978,safari
rid_017380,bf_008979,firefox
rid_007611,bf_008980,chrome
rid_014323,bf_008981,firefox
rid_011514,bf_008982,chrome
rid_006584,bf_008983,chrome
rid_011189,bf_008984,safari
rid_000562,bf_008985,safari
rid_003443,bf_008986,edge
rid_018533,bf_008987,safari
rid_005809,bf_008988,edge
rid_008024,bf_008989,edge
rid_003990,bf_008990,safari
rid_010674,bf_008991,chrome
rid_014552,bf_008992,safari
rid_009008,bf_008993,chrome
rid_001968,bf_008994,safari
rid_005136,bf_008995,edge
rid_010703,bf_008996,chrome
rid_008918,bf_008997,safari
rid_006767,bf_008998,chrome
rid_017536,bf_008999,edge
rid_006140,bf_009000,safari
rid_010586,bf_009001,firefox
rid_010001,bf_009002,firefox
rid_000139,bf_009003,firefox
rid_007961,bf_009004,chrome
rid_005032,bf_009005,edge
rid_002318,bf_009006,edge
rid_007144,bf_009007,chrome
rid_014224,bf_009008,firefox
rid_008880,bf_009009,chrome
rid_001790,bf_009010,safari
rid_008295,bf_009011,safari
rid_011775,bf_009012,firefox
rid_014227,bf_009013,edge
rid_000347,bf_009014,safari
rid_008651,bf_009015,edge
rid_010307,bf_009016,chrome
rid_018385,bf_009017,safari
rid_015515,bf_009018,safari
rid_011306,bf_009019,edge
rid_007648,bf_009020,firefox
rid_005623,bf_009021,chrome
rid_009507,bf_009022,safari
rid_003534,bf_009023,chrome
rid_004625,bf_009024,edge
rid_005944,bf_009025,chrome
rid_018214,bf_009026,chrome
rid_008481,bf_009027,firefox
rid_019645,bf_009028,firefox
rid_017003,bf_009029,safari
rid_014606,bf_009030,chrome
rid_009948,bf_009031,edge
rid_009690,bf_009032,safari
rid_005224,bf_009033,safari
rid_000009,bf_009034,edge
rid_006222,bf_009035,edge
rid_008455,bf_009036,safari
rid_012145,bf_009037,safari
rid_008657,bf_009038,safari
rid_000618,bf_009039,chrome
rid_008411,bf_009040,edge
rid_017916,bf_009041,chrome
rid_006771,bf_009042,edge
rid_008784,bf_009043,chrome
rid_003050,bf_009044,safari
rid_011139,bf_009045,firefox
rid_006355,bf_009046,edge
rid_001571,bf_009047,firefox
rid_002548,bf_009048,firefox
rid_013917,bf_009049,firefox
rid_015393,bf_009050,safari
rid_004678,bf_009051,safari
rid_019949,bf_009052,firefox
rid_015669,bf_009053,chrome
rid_014467,bf_009054,edge
rid_009669,bf_009055,edge
rid_013559,bf_009056,safari
rid_011272,bf_009057,safari
rid_012829,bf_009058,edge
rid_016978,bf_009059,firefox
rid_015438,bf_009060,chrome
rid_003449,bf_009061,chrome
rid_000380,bf_009062,chrome
rid_006729,bf_009063,edge
rid_007241,bf_009064,edge
rid_011195,bf_009065,chrome
rid_005355,bf_009066,firefox
rid_002149,bf_009067,safari
rid_002357,bf_009068,edge
rid_004137,bf_009069,edge
rid_012469,bf_009070,firefox
rid_010635,bf_009071,firefox
rid_004243,bf_009072,firefox
rid_013820,bf_009073,chrome
rid_013502,bf_009074,firefox
rid_003293,bf_009075,chrome
rid_008702,bf_009076,edge
rid_009173,bf_009077,firefox
rid_004667,bf_009078,chrome
rid_017213,bf_009079,firefox
rid_014602,bf_009080,edge
rid_001185,bf_009081,chrome
rid_002852,bf_009082,firefox
rid_005748,bf_009083,chrome
rid_000084,bf_009084,firefox
rid_000027,bf_009085,safari
rid_014989,bf_009086,chrome
rid_010529,bf_009087,safari
rid_000166,bf_009088,safari
rid_017764,bf_009089,chrome
rid_017124,bf_009090,edge
rid_011470,bf_009091,safari
rid_008009,bf_009092,chrome
rid_012105,bf_009093,safari
rid_008215,bf_009094,edge
rid_015061,bf_009095,safari
rid_014421,bf_009096,firefox
rid_005835,bf_009097,edge
rid_019782,bf_009098,safari
rid_016109,bf_009099,edge
rid_005143,bf_009100,safari
rid_010436,bf_009101,edge
rid_007011,bf_009102,safari
rid_003901,bf_009103,safari
rid_002871,bf_009104,safari
rid_004388,bf_009105,safari
rid_002036,bf_009106,chrome
rid_013107,bf_009107,firefox
rid_019297,bf_009108,firefox
rid_002606,bf_009109,safari
rid_007520,bf_009110,safari
rid_000403,bf_009111,safari
rid_002567,bf_009112,chrome
rid_019030,bf_009113,chrome
rid_011213,bf_009114,chrome
rid_009582,bf_009115,firefox
rid_000126,bf_009116,safari
rid_011508,bf_009117,edge
rid_013701,bf_009118,chrome
rid_010021,bf_009119,chrome
rid_012616,bf_009120,edge
rid_016581,bf_009121,chrome
rid_006195,bf_009122,safari
rid_005136,bf_009123,chrome
rid_012432,bf_009124,chrome
