real_identity_id,payment_instrument_id,payment_type,shared_payment_flag
rid_010606,pay_005312,card,False
rid_002974,pay_005313,wallet,False
rid_019366,pay_005314,card,False
rid_017670,pay_005315,wallet,False
rid_015482,pay_005316,bank,False
rid_012127,pay_005317,bank,False
rid_009208,pay_005318,bank,False
rid_001598,pay_005319,bank,False
rid_006561,pay_005320,wallet,False
rid_018978,pay_005321,wallet,False
rid_010824,pay_005322,card,False
rid_002863,pay_005323,bank,False
rid_016749,pay_005324,card,False
rid_004531,pay_005325,card,False
rid_011651,pay_005326,bank,False
rid_004807,pay_005327,bank,False
rid_000654,pay_005328,wallet,False
rid_013322,pay_005329,bank,False
rid_009194,pay_005330,card,False
rid_008406,pay_005331,bank,False
rid_018205,pay_005332,bank,False
rid_001439,pay_005333,wallet,False
rid_015547,pay_005334,bank,False
rid_002765,pay_005335,card,False
rid_019067,pay_005336,card,False
rid_017485,pay_005337,bank,False
rid_018858,pay_005338,wallet,False
rid_011668,pay_005339,wallet,False
rid_010153,pay_005340,bank,False
rid_015194,pay_005341,wallet,False
rid_007253,pay_005342,card,False
rid_017119,pay_005343,wallet,False
rid_008139,pay_005344,wallet,False
rid_016931,pay_005345,card,False
rid_014457,pay_005346,wallet,False
rid_014179,pay_005347,wallet,False
rid_015227,pay_005348,wallet,False
rid_010898,pay_005349,card,False
rid_011865,pay_005350,card,False
rid_001470,pay_005351,wallet,False
rid_011781,pay_005352,card,False
rid_016755,pay_005353,bank,False
rid_000682,pay_005354,bank,False
rid_001706,pay_005355,card,False
rid_000594,pay_005356,wallet,False
rid_001582,pay_005357,card,False
rid_014517,pay_005358,card,False
rid_000981,pay_005359,bank,False
rid_006815,pay_005360,bank,False
rid_015055,pay_005361,wallet,False
rid_006862,pay_005362,wallet,False
rid_019610,pay_005363,wallet,False
rid_019138,pay_005364,wallet,False
rid_003845,pay_005365,card,False
rid_017185,pay_005366,wallet,False
rid_017461,pay_005367,bank,False
rid_018775,pay_005368,bank,False
rid_001833,pay_005369,bank,False
rid_017452,pay_005370,card,False
rid_004383,pay_005371,wallet,False
rid_010988,pay_005372,bank,False
rid_008575,pay_005373,wallet,False
rid_014067,pay_005374,bank,False
rid_008903,pay_005375,bank,False
rid_005518,pay_005376,bank,False
rid_000042,pay_005377,card,False
rid_000427,pay_005378,bank,False
rid_001428,pay_005379,wallet,False
rid_009478,pay_005380,wallet,False
rid_003651,pay_005381,wallet,False
rid_017653,pay_005382,card,False
rid_015739,pay_005383,bank,False
rid_008198,pay_005384,wallet,False
rid_016047,pay_005385,card,False
rid_012622,pay_005386,wallet,False
rid_006581,pay_005387,bank,False
rid_014942,pay_005388,card,False
rid_007226,pay_005389,wallet,False
rid_016047,pay_005390,bank,False
rid_009333,pay_005391,card,False
rid_014918,pay_005392,wallet,False
rid_010176,pay_005393,bank,False
rid_002417,pay_005394,wallet,False
rid_010325,pay_005395,bank,False
rid_017938,pay_005396,bank,False
rid_019897,pay_005397,card,False
rid_019359,pay_005398,wallet,False
rid_016981,pay_005399,wallet,False
rid_017555,pay_005400,card,False
rid_003815,pay_005401,wallet,False
rid_017356,pay_005402,wallet,False
rid_012653,pay_005403,wallet,False
rid_000340,pay_005404,wallet,False
rid_014216,pay_005405,wallet,False
rid_015878,pay_005406,wallet,False
rid_012519,pay_005407,card,False
rid_019321,pay_005408,wallet,False
rid_009610,pay_005409,bank,False
rid_003158,pay_005410,wallet,False
rid_001680,pay_005411,bank,False
rid_009974,pay_005412,wallet,False
rid_012109,pay_005413,wallet,False
rid_001635,pay_005414,bank,False
rid_016194,pay_005415,bank,False
rid_015967,pay_005416,bank,False
rid_000517,pay_005417,wallet,False
rid_011302,pay_005418,wallet,False
rid_014676,pay_005419,bank,False
rid_009475,pay_005420,bank,False
rid_008819,pay_005421,card,False
rid_015440,pay_005422,card,False
rid_004766,pay_005423,wallet,False
rid_000599,pay_005424,card,False
rid_011816,pay_005425,wallet,False
rid_018824,pay_005426,card,False
rid_016184,pay_005427,wallet,False
rid_000339,pay_005428,wallet,False
rid_010416,pay_005429,bank,False
rid_018471,pay_005430,wallet,False
rid_014146,pay_005431,card,False
rid_004893,pay_005432,wallet,False
rid_001580,pay_005433,card,False
rid_009523,pay_005434,card,False
rid_008116,pay_005435,wallet,False
rid_010499,pay_005436,wallet,False
rid_007433,pay_005437,bank,False
rid_014411,pay_005438,card,False
rid_014958,pay_005439,wallet,False
rid_004659,pay_005440,wallet,False
rid_014325,pay_005441,card,False
rid_008819,pay_005442,bank,False
rid_004018,pay_005443,wallet,False
rid_005406,pay_005444,card,False
rid_016684,pay_005445,wallet,False
rid_000506,pay_005446,card,False
rid_010834,pay_005447,bank,False
rid_010329,pay_005448,wallet,False
rid_010308,pay_005449,wallet,False
rid_008693,pay_005450,wallet,False
rid_001744,pay_005451,card,False
rid_009466,pay_005452,wallet,False
rid_018475,pay_005453,bank,False
rid_019585,pay_005454,card,False
rid_014690,pay_005455,bank,False
rid_015602,pay_005456,card,False
rid_016657,pay_005457,bank,False
rid_009632,pay_005458,wallet,False
rid_014447,pay_005459,card,False
rid_007559,pay_005460,card,False
rid_007730,pay_005461,bank,False
rid_006597,pay_005462,card,False
rid_001052,pay_005463,bank,False
rid_017630,pay_005464,bank,False
rid_009233,pay_005465,bank,False
rid_007848,pay_005466,wallet,False
rid_015488,pay_005467,card,False
rid_009682,pay_005468,wallet,False
rid_011571,pay_005469,card,False
rid_016222,pay_005470,card,False
rid_019384,pay_005471,bank,False
rid_015105,pay_005472,bank,False
rid_019077,pay_005473,card,False
rid_002469,pay_005474,card,False
rid_007106,pay_005475,wallet,False
rid_003626,pay_005476,bank,False
rid_003573,pay_005477,bank,False
rid_008388,pay_005478,wallet,False
rid_005091,pay_005479,wallet,False
rid_004325,pay_005480,wallet,False
rid_017348,pay_005481,bank,False
rid_008516,pay_005482,card,False
rid_016615,pay_005483,wallet,False
rid_002374,pay_005484,card,False
rid_007079,pay_005485,bank,False
rid_007880,pay_005486,bank,False
rid_016070,pay_005487,wallet,False
rid_011096,pay_005488,bank,False
rid_005213,pay_005489,bank,False
rid_010056,pay_005490,card,False
rid_014903,pay_005491,card,False
rid_006517,pay_005492,wallet,False
rid_012788,pay_005493,wallet,False
rid_012507,pay_005494,card,False
rid_011127,pay_005495,wallet,False
rid_005819,pay_005496,bank,False
rid_019034,pay_005497,bank,False
rid_018607,pay_005498,bank,False
rid_006116,pay_005499,wallet,False
rid_011655,pay_005500,bank,False
rid_000252,pay_005501,card,False
rid_018756,pay_005502,bank,False
rid_016881,pay_005503,bank,False
rid_019087,pay_005504,card,False
rid_004430,pay_005505,card,False
rid_006243,pay_005506,card,False
rid_004170,pay_005507,card,False
rid_016462,pay_005508,bank,False
rid_017059,pay_005509,card,False
rid_018184,pay_005510,card,False
rid_016194,pay_005511,wallet,False
rid_003584,pay_005512,card,False
rid_005310,pay_005513,bank,False
rid_012168,pay_005514,wallet,False
rid_014575,pay_005515,card,False
rid_005376,pay_005516,wallet,False
rid_015930,pay_005517,bank,False
rid_015667,pay_005518,wallet,False
rid_015674,pay_005519,wallet,False
rid_017778,pay_005520,wallet,False
rid_014272,pay_005521,card,False
rid_012167,pay_005522,wallet,False
rid_008326,pay_005523,bank,False
rid_006762,pay_005524,card,False
rid_001093,pay_005525,wallet,False
rid_001141,pay_005526,card,False
rid_017034,pay_005527,card,False
rid_012065,pay_005528,wallet,False
rid_004429,pay_005529,bank,False
rid_017923,pay_005530,bank,False
rid_011864,pay_005531,card,False
rid_016331,pay_005532,bank,False
rid_009230,pay_005533,wallet,False
rid_006693,pay_005534,bank,False
rid_000203,pay_005535,wallet,False
rid_017016,pay_005536,bank,False
rid_008690,pay_005537,card,False
rid_003316,pay_005538,card,False
rid_016071,pay_005539,wallet,False
rid_005192,pay_005540,card,False
rid_002975,pay_005541,wallet,False
rid_014734,pay_005542,card,False
rid_010293,pay_005543,card,False
rid_005873,pay_005544,wallet,False
rid_007915,pay_005545,card,False
rid_005578,pay_005546,card,False
rid_015889,pay_005547,card,False
rid_000354,pay_005548,card,False
rid_009722,pay_005549,bank,False
rid_018790,pay_005550,wallet,False
rid_014696,pay_005551,card,False
rid_000949,pay_005552,bank,False
rid_007869,pay_005553,wallet,False
rid_000874,pay_005554,bank,False
rid_012296,pay_005555,card,False
rid_017462,pay_005556,card,False
rid_006575,pay_005557,card,False
rid_010013,pay_005558,card,False
rid_009213,pay_005559,bank,False
rid_013187,pay_005560,bank,False
rid_007675,pay_005561,bank,False
rid_001223,pay_005562,bank,False
rid_011245,pay_005563,bank,False
rid_000785,pay_005564,card,False
rid_001698,pay_005565,wallet,False
rid_001471,pay_005566,bank,False
rid_011573,pay_005567,bank,False
rid_012100,pay_005568,card,False
rid_001135,pay_005569,wallet,False
rid_010402,pay_005570,wallet,False
rid_004876,pay_005571,card,False
rid_005014,pay_005572,bank,False
rid_003408,pay_005573,card,False
rid_017112,pay_005574,bank,False
rid_005489,pay_005575,wallet,False
rid_019853,pay_005576,wallet,False
rid_005636,pay_005577,wallet,False
rid_016070,pay_005578,wallet,False
rid_017371,pay_005579,wallet,False
rid_014767,pay_005580,card,False
rid_019227,pay_005581,card,False
rid_018355,pay_005582,bank,False
rid_005741,pay_005583,wallet,False
rid_012082,pay_005584,card,False
rid_008911,pay_005585,wallet,False
rid_013708,pay_005586,card,False
rid_002346,pay_005587,wallet,False
rid_016172,pay_005588,bank,False
rid_012588,pay_005589,card,False
rid_017427,pay_005590,wallet,False
rid_010408,pay_005591,bank,False
rid_001018,pay_005592,card,False
rid_019817,pay_005593,wallet,False
rid_018517,pay_005594,card,False
rid_015840,pay_005595,bank,False
rid_018405,pay_005596,bank,False
rid_016774,pay_005597,card,False
rid_005271,pay_005598,bank,False
rid_006247,pay_005599,bank,False
rid_018820,pay_005600,wallet,False
rid_018879,pay_005601,card,False
rid_008061,pay_005602,wallet,False
rid_011040,pay_005603,bank,False
rid_007891,pay_005604,wallet,False
rid_012981,pay_005605,wallet,False
rid_017568,pay_005606,wallet,False
rid_001655,pay_005607,card,False
rid_000509,pay_005608,bank,False
rid_006995,pay_005609,bank,False
rid_008564,pay_005610,card,False
rid_005648,pay_005611,card,False
rid_017986,pay_005612,wallet,False
rid_011147,pay_005613,bank,False
rid_009881,pay_005614,wallet,False
rid_006830,pay_005615,wallet,False
rid_004583,pay_005616,card,False
rid_004992,pay_005617,wallet,False
rid_009822,pay_005618,card,False
rid_007545,pay_005619,card,False
rid_007650,pay_005620,card,False
rid_008277,pay_005621,card,False
rid_011774,pay_005622,card,False
rid_008694,pay_005623,card,False
rid_011626,pay_005624,wallet,False
rid_015076,pay_005625,card,False
rid_002551,pay_005626,bank,False
rid_000565,pay_005627,bank,False
rid_010521,pay_005628,card,False
rid_014311,pay_005629,wallet,False
rid_001846,pay_005630,wallet,False
rid_002929,pay_005631,wallet,False
rid_014836,pay_005632,wallet,False
rid_015810,pay_005633,bank,False
rid_007531,pay_005634,wallet,False
rid_008289,pay_005635,bank,False
rid_001370,pay_005636,card,False
rid_001730,pay_005637,wallet,False
rid_019118,pay_005638,card,False
rid_009144,pay_005639,card,False
rid_002761,pay_005640,wallet,False
rid_010209,pay_005641,card,False
rid_004764,pay_005642,card,False
rid_000918,pay_005643,card,False
rid_011622,pay_005644,card,False
rid_011169,pay_005645,bank,False
rid_008658,pay_005646,bank,False
rid_006622,pay_005647,card,False
rid_015570,pay_005648,wallet,False
rid_001704,pay_005649,bank,False
rid_018119,pay_005650,card,False
rid_003034,pay_005651,wallet,False
rid_018174,pay_005652,card,False
rid_003634,pay_005653,wallet,False
rid_001229,pay_005654,card,False
rid_012364,pay_005655,card,False
rid_017993,pay_005656,card,False
rid_018368,pay_005657,bank,False
rid_007528,pay_005658,wallet,False
rid_000012,pay_005659,wallet,False
rid_012268,pay_005660,wallet,False
rid_019516,pay_005661,wallet,False
rid_012084,pay_005662,wallet,False
rid_003261,pay_005663,card,False
rid_007850,pay_005664,wallet,False
rid_002214,pay_005665,bank,False
rid_008085,pay_005666,card,False
rid_018714,pay_005667,card,False
rid_005025,pay_005668,card,False
rid_009523,pay_005669,bank,False
rid_007685,pay_005670,wallet,False
rid_013997,pay_005671,card,False
rid_001801,pay_005672,bank,False
rid_013805,pay_005673,wallet,False
rid_001576,pay_005674,card,False
rid_005572,pay_005675,wallet,False
rid_019773,pay_005676,card,False
rid_010846,pay_005677,wallet,False
rid_007874,pay_005678,bank,False
rid_013080,pay_005679,card,False
rid_014482,pay_005680,card,False
rid_006587,pay_005681,bank,False
rid_007034,pay_005682,card,False
rid_006032,pay_005683,bank,False
rid_011184,pay_005684,wallet,False
rid_018041,pay_005685,wallet,False
rid_017252,pay_005686,wallet,False
rid_014242,pay_005687,card,False
rid_009024,pay_005688,bank,False
rid_018635,pay_005689,wallet,False
rid_003671,pay_005690,bank,False
rid_010525,pay_005691,wallet,False
rid_005971,pay_005692,card,False
rid_015703,pay_005693,wallet,False
rid_016359,pay_005694,bank,False
rid_017810,pay_005695,wallet,False
rid_006965,pay_005696,card,False
rid_016052,pay_005697,wallet,False
rid_015520,pay_005698,wallet,False
rid_014320,pay_005699,card,False
rid_000540,pay_005700,bank,False
rid_002517,pay_005701,card,False
rid_004160,pay_005702,wallet,False
rid_007543,pay_005703,bank,False
rid_017131,pay_005704,bank,False
rid_007668,pay_005705,card,False
rid_002322,pay_005706,card,False
rid_012023,pay_005707,bank,False
rid_015901,pay_005708,card,False
rid_002135,pay_005709,wallet,False
rid_009977,pay_005710,wallet,False
rid_018904,pay_005711,bank,False
rid_007959,pay_005712,card,False
rid_010304,pay_005713,wallet,False
rid_011429,pay_005714,card,False
rid_010856,pay_005715,bank,False
rid_014055,pay_005716,wallet,False
rid_013543,pay_005717,card,False
rid_017936,pay_005718,wallet,False
rid_008070,pay_005719,card,False
rid_013986,pay_005720,wallet,False
rid_016808,pay_005721,wallet,False
rid_003319,pay_005722,bank,False
rid_001173,pay_005723,card,False
rid_005771,pay_005724,wallet,False
rid_019793,pay_005725,card,False
rid_007639,pay_005726,wallet,False
rid_017595,pay_005727,card,False
rid_007683,pay_005728,card,False
rid_011347,pay_005729,bank,False
rid_010254,pay_005730,bank,False
rid_017302,pay_005731,wallet,False
rid_003533,pay_005732,wallet,False
rid_006473,pay_005733,card,False
rid_011334,pay_005734,card,False
rid_016823,pay_005735,wallet,False
rid_006709,pay_005736,bank,False
rid_014955,pay_005737,wallet,False
rid_009347,pay_005738,bank,False
rid_009520,pay_005739,card,False
rid_012216,pay_005740,wallet,False
rid_013949,pay_005741,bank,False
rid_017691,pay_005742,card,False
rid_017146,pay_005743,card,False
rid_001885,pay_005744,bank,False
rid_013822,pay_005745,card,False
rid_008646,pay_005746,card,False
rid_001238,pay_005747,card,False
rid_015665,pay_005748,wallet,False
rid_000945,pay_005749,wallet,False
rid_003559,pay_005750,card,False
rid_017982,pay_005751,bank,False
rid_007210,pay_005752,wallet,False
rid_019761,pay_005753,bank,False
rid_006788,pay_005754,wallet,False
rid_016389,pay_005755,card,False
rid_001728,pay_005756,wallet,False
rid_007045,pay_005757,wallet,False
rid_001104,pay_005758,bank,False
rid_005486,pay_005759,card,False
rid_000925,pay_005760,card,False
rid_011894,pay_005761,bank,False
rid_014776,pay_005762,wallet,False
rid_015854,pay_005763,wallet,False
rid_019546,pay_005764,wallet,False
rid_007934,pay_005765,card,False
rid_014356,pay_005766,bank,False
rid_018811,pay_005767,card,False
rid_018400,pay_005768,wallet,False
rid_012154,pay_005769,card,False
rid_014154,pay_005770,bank,False
rid_002607,pay_005771,wallet,False
rid_002402,pay_005772,card,False
rid_013828,pay_005773,wallet,False
rid_008153,pay_005774,bank,False
rid_017288,pay_005775,card,False
rid_016775,pay_005776,bank,False
rid_019500,pay_005777,wallet,False
rid_005579,pay_005778,wallet,False
rid_007013,pay_005779,card,False
rid_010523,pay_005780,bank,False
rid_013355,pay_005781,wallet,False
rid_008850,pay_005782,card,False
rid_003099,pay_005783,card,False
rid_013273,pay_005784,wallet,False
rid_011315,pay_005785,bank,False
rid_017162,pay_005786,bank,False
rid_018000,pay_005787,card,False
rid_018657,pay_005788,wallet,False
rid_001765,pay_005789,bank,False
rid_015363,pay_005790,bank,False
rid_000600,pay_005791,wallet,False
rid_017725,pay_005792,bank,False
rid_019941,pay_005793,card,False
rid_010773,pay_005794,wallet,False
rid_008206,pay_005795,card,False
rid_001285,pay_005796,wallet,False
rid_013141,pay_005797,bank,False
rid_009009,pay_005798,wallet,False
rid_009030,pay_005799,wallet,False
rid_011050,pay_005800,card,False
rid_007427,pay_005801,wallet,False
rid_018955,pay_005802,bank,False
rid_006725,pay_005803,wallet,False
rid_004686,pay_005804,bank,False
rid_001855,pay_005805,bank,False
rid_017114,pay_005806,wallet,False
rid_007575,pay_005807,bank,False
rid_002718,pay_005808,card,False
rid_001935,pay_005809,card,False
rid_015457,pay_005810,bank,False
rid_004174,pay_005811,card,False
rid_007155,pay_005812,card,False
rid_012749,pay_005813,bank,False
rid_014439,pay_005814,bank,False
rid_011843,pay_005815,card,False
rid_007586,pay_005816,card,False
rid_018941,pay_005817,card,False
rid_015742,pay_005818,card,False
rid_006794,pay_005819,wallet,False
rid_015153,pay_005820,wallet,False
rid_005894,pay_005821,bank,False
rid_001372,pay_005822,wallet,False
rid_000378,pay_005823,card,False
rid_002233,pay_005824,bank,False
rid_017340,pay_005825,bank,False
rid_009195,pay_005826,card,False
